stage,seed,dimension,true_rank,strength,rank,method,train_samples,heldout_samples,field_evaluation_samples,cca_identity_diff,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,stability_max_real_eigenvalue
confirmation,10000,16,2,0.5,4,raw_svd,2000,1000,1000,0.0,0.9759610072018362,0.11187689099702877,0.9937478811303936,0.05591117450745603,0.02779667202990006,3.885780586188048e-16
confirmation,10000,16,2,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,5.828670879282072e-16
confirmation,10000,16,2,1.0,4,correlon,2000,1000,1000,0.0,0.9772085249899016,0.10458900575985802,0.9946198652125231,0.05186585961630688,0.02445607615136001,4.440892098500626e-16
confirmation,10000,16,2,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9772085249899016,0.10458900575985802,0.9946198652125231,0.05186585961630688,0.02445607615136001,4.440892098500626e-16
confirmation,10000,16,2,1.0,4,raw_svd,2000,1000,1000,0.0,0.977616226668298,0.10362317015541184,0.9946978744460575,0.051488472272647974,0.024159788473343168,4.996003610813204e-16
confirmation,10000,16,2,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,5.551115123125783e-16
confirmation,10000,16,4,0.1,4,correlon,2000,1000,1000,0.0,0.973093253432598,0.1101780354229728,0.9940278232302026,0.05464511309256066,0.02310762252640861,3.885780586188048e-16
confirmation,10000,16,4,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.973093253432598,0.1101780354229728,0.9940278232302026,0.05464511309256066,0.02310762252640861,3.885780586188048e-16
confirmation,10000,16,4,0.1,4,raw_svd,2000,1000,1000,0.0,0.9735629044409658,0.10913878046796019,0.9941113225942784,0.05426176096350728,0.02263113699133238,4.440892098500626e-16
confirmation,10000,16,4,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.885780586188048e-16
confirmation,10000,16,4,0.25,4,correlon,2000,1000,1000,0.0,0.9725144101144816,0.11435674876803374,0.9936290965379005,0.05643980626339681,0.0246225022879039,2.220446049250313e-16
confirmation,10000,16,4,0.25,4,cca_equivalent,2000,1000,1000,0.0,0.9725144101144816,0.11435674876803374,0.9936290965379005,0.05643980626339681,0.0246225022879039,2.220446049250313e-16
confirmation,10000,16,4,0.25,4,raw_svd,2000,1000,1000,0.0,0.9731013206129754,0.11288254847959507,0.9937494430033186,0.055904190346884375,0.024223317228242856,6.661338147750939e-16
confirmation,10000,16,4,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
confirmation,10000,16,4,0.5,4,correlon,2000,1000,1000,0.0,0.973055380371839,0.116129605335804,0.9931617734654585,0.05847318417249686,0.028521786321239147,4.440892098500626e-16
confirmation,10000,16,4,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.973055380371839,0.116129605335804,0.9931617734654585,0.05847318417249686,0.028521786321239147,4.440892098500626e-16
confirmation,10000,16,4,0.5,4,raw_svd,2000,1000,1000,0.0,0.9742732229638318,0.11199377386845896,0.9935975002216235,0.056579588980375795,0.02733499931128494,3.3306690738754696e-16
confirmation,10000,16,4,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
confirmation,10000,16,4,1.0,4,correlon,2000,1000,1000,0.0,0.9805932835244247,0.1107719184949378,0.9940460610592899,0.05456161169132619,0.019186846884659263,3.3306690738754696e-16
confirmation,10000,16,4,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9805932835244247,0.1107719184949378,0.9940460610592899,0.05456161169132619,0.019186846884659263,3.3306690738754696e-16
confirmation,10000,16,4,1.0,4,raw_svd,2000,1000,1000,0.0,0.9809306524433328,0.11030983294614562,0.9940873331264666,0.05437217520723972,0.019180360478254624,4.440892098500626e-16
confirmation,10000,16,4,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
confirmation,10001,4,1,0.1,4,correlon,2000,1000,1000,0.0,0.9980451268381711,0.06474217628586935,0.9982717777946857,0.02939576674722318,0.010312310245856703,6.106226635438361e-16
confirmation,10001,4,1,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9980451268381711,0.06474217628586935,0.9982717777946857,0.02939576674722318,0.010312310245856703,6.106226635438361e-16
confirmation,10001,4,1,0.1,4,raw_svd,2000,1000,1000,0.0,0.9980451268381716,0.06474217628586945,0.9982717777946857,0.029395766747223148,0.010312310245855867,1.1102230246251565e-16
confirmation,10001,4,1,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
confirmation,10001,4,1,0.25,4,correlon,2000,1000,1000,0.0,1.0168968114810648,0.061226276864529375,0.9982658978305824,0.029445731179727017,0.005420699231686384,1.6653345369377348e-16
confirmation,10001,4,1,0.25,4,cca_equivalent,2000,1000,1000,0.0,1.0168968114810648,0.061226276864529375,0.9982658978305824,0.029445731179727017,0.005420699231686384,1.6653345369377348e-16
confirmation,10001,4,1,0.25,4,raw_svd,2000,1000,1000,0.0,1.0168968114810655,0.06122627686452985,0.9982658978305824,0.029445731179727246,0.005420699231685894,3.885780586188048e-16
confirmation,10001,4,1,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,1.6653345369377348e-16
confirmation,10001,4,1,0.5,4,correlon,2000,1000,1000,0.0,1.0052353549206057,0.0540164404226515,0.9987806882436036,0.024691210545419277,0.010896424797265838,2.498001805406602e-16
confirmation,10001,4,1,0.5,4,cca_equivalent,2000,1000,1000,0.0,1.0052353549206057,0.0540164404226515,0.9987806882436036,0.024691210545419277,0.010896424797265838,2.498001805406602e-16
