gamma,omega,seed,trajectory_length,burn_in,dt,analytic_covariance_diff,empirical_covariance_diff,cov_a_target_diff,cov_b_target_diff,normalized_generator_difference,normalized_current_difference,c_only_predictor_difference,lagged_antisymmetric_a,lagged_antisymmetric_b,lagged_antisymmetric_delta,orientation_a,orientation_b
1.0,0.25,97,5000,1000,0.01,0.0,0.25872496272128537,0.37641961937761637,0.19806315228934027,0.25,0.24253562503633297,0.4724085103497648,0.0010360916491965856,0.005970876066186808,0.004934784416990222,0.0006508107501848824,0.0052376070611845705
1.0,0.25,98,5000,1000,0.01,0.0,0.26790798507976005,0.2804381495946016,0.11173638525240381,0.25,0.24253562503633297,0.35332518980224753,0.005618503978985953,0.0051711394488071615,-0.00044736453017879107,-0.004079140414609513,0.0051018100836885
1.0,0.25,99,5000,1000,0.01,0.0,0.16961529743091444,0.21477052758263634,0.06117390610519352,0.25,0.24253562503633297,0.1289576102666446,0.00040690107231624163,0.0023031108091274783,0.0018962097368112366,0.000490500034884912,0.0023206016960683373
1.0,0.5,0,5000,1000,0.01,0.0,0.3554976905953732,0.2164879046370531,0.2149967369403024,0.5,0.4472135954999579,0.3708726006468241,0.0008212380121955386,0.008587540923286242,0.007766302911090704,-0.0009516364798055303,0.009095522146519317
1.0,0.5,1,5000,1000,0.01,0.0,0.16696038882130412,0.22091827542441775,0.20366569642411547,0.5,0.4472135954999579,0.1500457455389796,0.0020242461145393085,0.010311127433723222,0.008286881319183913,0.00206475229387722,0.009365616374222046
1.0,0.5,2,5000,1000,0.01,0.0,0.22044692396168566,0.19279539837215146,0.250165155903386,0.5,0.4472135954999579,0.3491684909787802,0.0043077514865453624,0.011780381910456831,0.0074726304239114685,-0.0042177216190753125,0.01434280642997796
1.0,0.5,3,5000,1000,0.01,0.0,0.3720506146553293,0.2745373365334369,0.15239437919462992,0.5,0.4472135954999579,0.5408233846539802,0.002761976016852981,0.017739042461058185,0.014977066444205205,0.0021195748111908276,0.018631280731649526
1.0,0.5,4,5000,1000,0.01,0.0,0.3932617190666609,0.1493706069704457,0.31744946165067506,0.5,0.4472135954999579,0.39800821742264286,4.341399087886391e-05,0.011057577849501031,0.011014163858622167,0.00015175714546793683,0.012529489443540556
1.0,0.5,5,5000,1000,0.01,0.0,0.2750274398230921,0.14683021606520094,0.28914668967239815,0.5,0.4472135954999579,0.25558500256660643,0.0028653131922383823,0.007807388202186618,0.004942075009948236,-0.002338090866360417,0.007576939358805558
1.0,0.5,6,5000,1000,0.01,0.0,0.29847259656392094,0.2318759489157701,0.15707429825831234,0.5,0.4472135954999579,0.3412183948975455,0.004265271629413782,0.013888456160233705,0.009623184530819923,-0.003589873278234355,0.012653287970656598
1.0,0.5,7,5000,1000,0.01,0.0,0.145366001414118,0.18756687867698574,0.11362479475545675,0.5,0.4472135954999579,0.12074969934697725,3.722243157095762e-05,0.011003268673830066,0.010966046242259109,-3.423872959794223e-05,0.010189462816929623
1.0,0.5,8,5000,1000,0.01,0.0,0.33495421034591355,0.35681365639962226,0.14460781931895927,0.5,0.4472135954999579,0.5064484156915717,0.0034769083420791587,0.012406792749739704,0.008929884407660545,-0.003034047660853424,0.01098465680777231
1.0,0.5,9,5000,1000,0.01,0.0,0.3624375909225472,0.2436295193549219,0.1510012765332819,0.5,0.4472135954999579,0.2813150154436426,0.000912621221589453,0.010054036007274494,0.009141414785685042,0.0011563935328363325,0.009020362271533132
1.0,0.5,10,5000,1000,0.01,0.0,0.16154841524743888,0.06602229491857504,0.19224242767622118,0.5,0.4472135954999579,0.17949855951920732,0.004932104762273665,0.011903479845356035,0.00697137508308237,0.005314595401830273,0.011793920648057404
1.0,0.5,11,5000,1000,0.01,0.0,0.27853996309777584,0.23324823070265235,0.1874544599533036,0.5,0.4472135954999579,0.30153035561033303,0.0010923092169607875,0.010188678576478741,0.009096369359517954,-0.000877424751827466,0.009978143389346095
1.0,0.5,12,5000,1000,0.01,0.0,0.4810852449771214,0.3314703221758806,0.18019004924228235,0.5,0.4472135954999579,0.34976467819205076,0.002004817674595122,0.010122625563978313,0.008117807889383192,-0.0022169449789004813,0.00912077206937912
1.0,0.5,13,5000,1000,0.01,0.0,0.1788753131194807,0.20462570985847234,0.21987920928759006,0.5,0.4472135954999579,0.17992151800865935,0.0032784188973481268,0.011315620745180686,0.00803720184783256,0.0028714128514198967,0.010543863089532882
1.0,0.5,14,5000,1000,0.01,0.0,0.24344520531209268,0.3270144179832328,0.12211042662263853,0.5,0.4472135954999579,0.47375909513448566,0.004837345826202614,0.013587111659049547,0.008749765832846933,0.003846313949644389,0.013200637843492862
1.0,0.5,15,5000,1000,0.01,0.0,0.2258697967280371,0.15983457522764358,0.20935708867867484,0.5,0.4472135954999579,0.21293688122006424,0.0011068031576474254,0.009966161321331485,0.00885935816368406,0.0009181239559163508,0.009378394503780994
1.0,0.5,16,5000,1000,0.01,0.0,0.20464855170948726,0.11741623020539538,0.32813058255077066,0.5,0.4472135954999579,0.20251245308802648,0.0006684944501994049,0.006928082620437427,0.0062595881702380216,-0.0006197222206218425,0.008653559292214065
1.0,0.5,17,5000,1000,0.01,0.0,0.42711821250339405,0.3590210369811308,0.167102271134164,0.5,0.4472135954999579,0.38316950201746897,0.0033497150497712445,0.011954360297766828,0.008604645247995583,0.003964377427264926,0.012517118505290107
1.0,0.5,18,5000,1000,0.01,0.0,0.4053560888166106,0.06991617311362719,0.5943034130852505,0.5,0.4472135954999579,0.3857953859724385,0.003223653323423406,0.010388969619788573,0.0071653162963651665,-0.003434562572797247,0.015032722735770913
1.0,0.5,19,5000,1000,0.01,0.0,0.19959218916122146,0.1756574931458753,0.2679215360533795,0.5,0.4472135954999579,0.20766789697652482,0.0019120107025289226,0.012212352113058614,0.010300341410529691,0.0017247881259569995,0.010381475030384515
1.0,0.5,20,5000,1000,0.01,0.0,0.2780690126471241,0.24410281168562747,0.2256062988457957,0.5,0.4472135954999579,0.2844160955575133,0.0033263374915877067,0.008652553962870867,0.00532621647128316,-0.002637666064941581,0.007675141183180957
1.0,0.5,21,5000,1000,0.01,0.0,0.30501771995763594,0.11680827046707301,0.30316700720606893,0.5,0.4472135954999579,0.3186969750921972,0.004977442367847823,0.011735779008564215,0.0067583366407163925,-0.005122588441753004,0.014094978383136454
1.0,0.5,22,5000,1000,0.01,0.0,0.22641958044507215,0.1725502457868234,0.07845891485824663,0.5,0.4472135954999579,0.2245542043112309,0.002181553716682974,0.009909171591483698,0.007727617874800724,0.0021905432236159136,0.009425415655614654
1.0,0.5,23,5000,1000,0.01,0.0,0.48601749869229566,0.24482822608177537,0.3457730808918357,0.5,0.4472135954999579,0.4791257570893602,0.0008118668214701697,0.010653333287723919,0.00984146646625375,0.0010609428215135146,0.010660997151956722
1.0,0.5,24,5000,1000,0.01,0.0,0.36188857193226054,0.31101090102872775,0.15583771042427041,0.5,0.4472135954999579,0.6157717078177674,0.0038998965797896724,0.00719177872819766,0.003291882148407988,0.002860334449561537,0.007723925225844789
1.0,0.5,25,5000,1000,0.01,0.0,0.25194107474400335,0.21983312577055614,0.12844133777332284,0.5,0.4472135954999579,0.2573298962406684,0.00235883128290916,0.00629392159074663,0.0039350903078374695,0.00254962123055086,0.006832209893742094
1.0,0.5,26,5000,1000,0.01,0.0,0.3852412852992984,0.2858155641857977,0.19287795804217017,0.5,0.4472135954999579,0.5950244470545066,0.0020963053647685024,0.008055032905020697,0.005958727540252195,-0.001374213209350223,0.00921213162895798
1.0,0.5,27,5000,1000,0.01,0.0,0.6688776528986909,0.30922951933558945,0.26788648956131234,0.5,0.4472135954999579,0.4409383050834033,0.0027596515765844288,0.006889255003990992,0.004129603427406563,0.003120603674173301,0.0055458645564251405
1.0,0.5,28,5000,1000,0.01,0.0,0.3865560314360003,0.2658374683022611,0.3763750521361272,0.5,0.4472135954999579,0.39041209652605136,0.001244540698098196,0.015159237273170225,0.013914696575072029,-0.0017120467750404824,0.017045014641569465
1.0,0.5,29,5000,1000,0.01,0.0,0.5344923016152159,0.5189464005058496,0.1996155726608894,0.5,0.4472135954999579,0.3718284016278464,0.0022714928327166113,0.009170499762307714,0.006899006929591103,-0.003264003397877183,0.009505265480072637
1.0,0.5,30,5000,1000,0.01,0.0,0.3299356482456154,0.26789631682188725,0.22328277812512584,0.5,0.4472135954999579,0.28273844763054906,0.0007417330064434297,0.009676559862799057,0.008934826856355627,-0.0007701728647605381,0.00878871755495735
1.0,0.5,31,5000,1000,0.01,0.0,0.24867234174644942,0.21089196581633907,0.1940064010808742,0.5,0.4472135954999579,0.23173232218174214,0.003740678995546542,0.01167705899247774,0.007936379996931198,0.004120683109443853,0.011698139537141624
1.0,0.5,32,5000,1000,0.01,0.0,0.2609283694728261,0.1767083638637936,0.2737714959581673,0.5,0.4472135954999579,0.2643805361587187,0.0009134148562779953,0.012327857819500592,0.011414442963222596,-0.0009936734804074528,0.013823636147257049
1.0,0.5,33,5000,1000,0.01,0.0,0.5630358632127218,0.3795462073782508,0.22365809206364173,0.5,0.4472135954999579,0.4120098066343607,0.004592833759775647,0.015551183472332525,0.010958349712556877,0.0062922839703750295,0.01387255139188161
1.0,0.5,34,5000,1000,0.01,0.0,0.4714735439864142,0.2778277802920835,0.1915848740259825,0.5,0.4472135954999579,0.4146099646625887,0.0023830579799195475,0.008780092321239776,0.006397034341320228,0.0026879550613840217,0.008289379115351709
1.0,0.5,35,5000,1000,0.01,0.0,0.5033839429193524,0.3076889855561884,0.30508956672586496,0.5,0.4472135954999579,0.29744758317243297,0.003052134495723846,0.012471923121396495,0.00941978862567265,0.0030426576478566783,0.008577256550734779
1.0,0.5,36,5000,1000,0.01,0.0,0.2297463081952267,0.1853946120542396,0.18126149191182306,0.5,0.4472135954999579,0.25385586105319674,0.0012075910295065164,0.009955509376468346,0.00874791834696183,-0.0009669274663228287,0.010119041822849518
1.0,0.5,37,5000,1000,0.01,0.0,0.23442228279637423,0.22765003672863413,0.12437312175071344,0.5,0.4472135954999579,0.2641783447017027,0.0015672182216377507,0.008297386416201405,0.006730168194563655,0.0014002984019194473,0.007535850901277074
1.0,0.5,38,5000,1000,0.01,0.0,0.18177214785648843,0.19775493142924172,0.15321844082524383,0.5,0.4472135954999579,0.139528927274148,0.002190218481619342,0.005758175204666611,0.003567956723047269,0.0021152595699709007,0.004969059780126066
1.0,0.5,39,5000,1000,0.01,0.0,0.18882455004663162,0.15330915368029363,0.13738609817772546,0.5,0.4472135954999579,0.18944922134924874,0.0020501089207897207,0.007320185633513755,0.005270076712724035,0.002191713487662472,0.007614527068876779
1.0,0.5,40,5000,1000,0.01,0.0,0.2736462838444361,0.19405250100304505,0.11563269469361738,0.5,0.4472135954999579,0.3561448966243617,0.0017161369122817341,0.009332905975611107,0.007616769063329372,-0.0014424577133790928,0.009997749798106574
1.0,0.5,41,5000,1000,0.01,0.0,0.3045446335085033,0.23023227858752576,0.0800778971333695,0.5,0.4472135954999579,0.24862110381336264,0.0045637076056552865,0.01145881683418106,0.006895109228525773,-0.004885022055543382,0.010755815405107182
1.0,0.5,42,5000,1000,0.01,0.0,0.3852394716951734,0.20682329665731708,0.2502043961817612,0.5,0.4472135954999579,0.4226533692624912,0.0008285352791998347,0.012782010495480214,0.011953475216280379,-0.0007746071093868853,0.013177753729919564
1.0,0.5,43,5000,1000,0.01,0.0,0.3257758153716279,0.2757083611361376,0.2909867913253702,0.5,0.4472135954999579,0.31466689083725363,0.0024085847089530357,0.006284372113371233,0.0038757874044181976,0.0027886793111784117,0.005678063689288256
1.0,0.5,44,5000,1000,0.01,0.0,0.5121206429865396,0.258705275187045,0.3215276392192262,0.5,0.4472135954999579,0.574117618090614,0.0012311128082027577,0.011240030923610804,0.010008918115408046,-0.0010684015877618178,0.011799910730007036
1.0,0.5,45,5000,1000,0.01,0.0,0.16339901613075505,0.3008269864433606,0.14707515483293693,0.5,0.4472135954999579,0.21278127480942569,0.001166249246777999,0.013458624599620517,0.012292375352842519,0.0012095294211210328,0.013588295070210067
1.0,0.5,46,5000,1000,0.01,0.0,0.2451641614249314,0.19038214719993324,0.056765685026160154,0.5,0.4472135954999579,0.2147666035433926,0.003194193691453565,0.010973604679959444,0.007779410988505879,0.0033571466824817,0.010374436082281703
1.0,0.5,47,5000,1000,0.01,0.0,0.3616086443559844,0.20685218371090913,0.12945119903978725,0.5,0.4472135954999579,0.2853098698667575,0.001024713036556157,0.004709575038993061,0.003684862002436904,-0.001167545064455355,0.004310850630176667
1.0,0.5,48,5000,1000,0.01,0.0,0.2128264036722567,0.3753226625839579,0.2061584325581961,0.5,0.4472135954999579,0.23759363298435857,4.732620848240058e-05,0.0068643576022088945,0.0068170313937264936,-0.00014299167252906878,0.0076358659782912505
1.0,0.5,49,5000,1000,0.01,0.0,0.3928127411099322,0.2212181409777241,0.1894550073305227,0.5,0.4472135954999579,0.40764907474357076,0.004036094539807492,0.012135484304336523,0.008099389764529032,-0.0038344516364249817,0.01171257573285516
1.0,0.5,50,5000,1000,0.01,0.0,0.2887964636388508,0.17439057570685002,0.30825794480805296,0.5,0.4472135954999579,0.25664663454757203,0.0005139574016386196,0.008241067171084287,0.007727109769445667,0.0005668213522851823,0.006135498118819775
1.0,0.5,51,5000,1000,0.01,0.0,0.2895147157392294,0.17290610536258003,0.17453110269818708,0.5,0.4472135954999579,0.26902939658405345,0.005255084073359832,0.014186039433453382,0.00893095536009355,-0.00575501552963298,0.014099737333890763
1.0,0.5,52,5000,1000,0.01,0.0,0.3265278602776663,0.15878265108028009,0.1742336968710628,0.5,0.4472135954999579,0.27293696713519533,0.0005199280444607597,0.008508739421372305,0.007988811376911546,-0.0005076529194692786,0.007425411993703422
1.0,0.5,53,5000,1000,0.01,0.0,0.24912693715414605,0.21009546342452787,0.1325874661700184,0.5,0.4472135954999579,0.2853793592928957,0.0002495819815593491,0.012647296051615728,0.012397714070056378,-0.00020596576089436565,0.01234933003800179
1.0,0.5,54,5000,1000,0.01,0.0,0.570970175773704,0.36338143897101916,0.1524290043853879,0.5,0.4472135954999579,0.35615728772551675,0.0042882481529067686,0.01053643489849478,0.006248186745588011,-0.005717132184591046,0.008998577528255737
1.0,0.5,55,5000,1000,0.01,0.0,0.10138114658758289,0.11004834216019312,0.11241470564039524,0.5,0.4472135954999579,0.10237622155206312,0.005719444748059419,0.00953940307598346,0.0038199583279240404,-0.006147971364123965,0.009701199873311781
1.0,0.5,56,5000,1000,0.01,0.0,0.28004962179404747,0.11251070676993252,0.31828682816826015,0.5,0.4472135954999579,0.2800897859783686,0.0004931524853151591,0.010439850741048532,0.009946698255733372,0.0004148129817138673,0.007578532410730257
1.0,0.5,57,5000,1000,0.01,0.0,0.35491667211968514,0.22243039463964576,0.21415559493495723,0.5,0.4472135954999579,0.5266589056149348,0.0014317424289326467,0.008503780588281112,0.007072038159348465,-0.0012683975155505926,0.009839737088687973
1.0,0.5,58,5000,1000,0.01,0.0,0.2857295101932177,0.20886065426637426,0.08932497474753093,0.5,0.4472135954999579,0.33514571497228424,0.0023072501219000897,0.012128011741320967,0.009820761619420878,0.0020989513400917295,0.011730429098832623
1.0,0.5,59,5000,1000,0.01,0.0,0.28198955538656045,0.19021643021954918,0.13189335802513388,0.5,0.4472135954999579,0.2782501993321114,0.0038134780984043024,0.010151401102035218,0.0063379230036309155,0.0035764215657888825,0.009188378051383797
1.0,0.5,60,5000,1000,0.01,0.0,0.44370723100718995,0.21368841798686322,0.41779793893676415,0.5,0.4472135954999579,0.45938832624358866,0.001976942278947172,0.005814905128897283,0.003837962849950111,-0.0020870234240518786,0.007111144524797878
1.0,0.5,61,5000,1000,0.01,0.0,0.19906984009954776,0.18207308583169002,0.1982878963934464,0.5,0.4472135954999579,0.17658058104145166,0.002328000820811853,0.012928297816684498,0.010600296995872645,-0.0018275867574760903,0.012736490964592282
1.0,0.5,62,5000,1000,0.01,0.0,0.1931767478311524,0.23523898120482067,0.17865914528374463,0.5,0.4472135954999579,0.21323951980179415,0.0024423173163343054,0.010550586722164176,0.008108269405829871,0.0019406506884627388,0.008838358471082036
1.0,0.5,63,5000,1000,0.01,0.0,0.41708760596447036,0.280229140109817,0.2559822581501101,0.5,0.4472135954999579,0.3264930695029879,0.0020922939713556026,0.010250552486041904,0.008158258514686302,0.002096721960111134,0.008643176877137356
1.0,0.5,64,5000,1000,0.01,0.0,0.28084422713767204,0.19032745110019586,0.20648303207255947,0.5,0.4472135954999579,0.27414339571935087,0.0009681533157570755,0.012947478970425181,0.011979325654668105,0.0011172850931457075,0.012468607884675714
1.0,0.5,65,5000,1000,0.01,0.0,0.3845601244984842,0.2731920289150509,0.2348207274027829,0.5,0.4472135954999579,0.29333449992944033,0.0004107574731067921,0.013841398400296493,0.0134306409271897,0.0005433388476754815,0.011822340901923106
1.0,0.5,66,5000,1000,0.01,0.0,0.4514609866321612,0.19944596626268432,0.2593945272549253,0.5,0.4472135954999579,0.3815854348486417,0.0016281048437144416,0.00794873746188302,0.0063206326181685785,0.001759596525426526,0.006948450065722078
1.0,0.5,67,5000,1000,0.01,0.0,0.30897754486670964,0.268779165022455,0.13696007437641797,0.5,0.4472135954999579,0.25889307742901013,0.00014182321728114914,0.00785703502851458,0.007715211811233431,0.00019717541679844494,0.00779822211696198
1.0,0.5,68,5000,1000,0.01,0.0,0.2992068087467483,0.1751399711021382,0.21295815050642902,0.5,0.4472135954999579,0.3112471087957138,0.003367438356328129,0.007905938287088327,0.004538499930760198,-0.002747660589247354,0.008266015521158448
1.0,0.5,69,5000,1000,0.01,0.0,0.15107210822094133,0.14053537125578547,0.0817607404627196,0.5,0.4472135954999579,0.15072358617985349,0.0013723242875726934,0.012724726468666826,0.011352402181094134,0.00133116042375368,0.01300317878147418
1.0,0.5,70,5000,1000,0.01,0.0,0.08490472281744835,0.18668237328243484,0.12961742924121353,0.5,0.4472135954999579,0.12025008102502983,0.0037542891078467693,0.008413433447546534,0.004659144339699765,0.0036434143314640808,0.00851036944156795
1.0,0.5,71,5000,1000,0.01,0.0,0.32707144591361237,0.17593064640760686,0.24986935805343152,0.5,0.4472135954999579,0.2768693663170517,0.006202734130389905,0.014551147213718306,0.0083484130833284,-0.005715545640812709,0.011409187841150503
1.0,0.5,72,5000,1000,0.01,0.0,0.3057573085831668,0.19766028051496218,0.1912666194001545,0.5,0.4472135954999579,0.3266485438150847,0.0021840735649457585,0.003473904508660054,0.0012898309437142956,0.001761710734282089,0.0034029344021697873
1.0,0.5,73,5000,1000,0.01,0.0,0.0849751361218878,0.10082625223649995,0.108718497557412,0.5,0.4472135954999579,0.07798110526856819,0.003854462425875449,0.012150772104875486,0.008296309679000037,0.003835136670072974,0.011414525463570531
1.0,0.5,74,5000,1000,0.01,0.0,0.2273847348579868,0.21940652708817687,0.2500720648254766,0.5,0.4472135954999579,0.22770575945732005,0.0044399718494351455,0.0053808062461523035,0.000940834396717158,0.004136275718498549,0.005110453806326705
1.0,0.5,75,5000,1000,0.01,0.0,0.25304876501453266,0.2001021744212139,0.13555713915916687,0.5,0.4472135954999579,0.28583740653340844,0.005186844175957562,0.010267666856848816,0.0050808226808912536,0.004137818620165634,0.009973112401561226
1.0,0.5,76,5000,1000,0.01,0.0,0.34898221543081476,0.16645070809541038,0.24408392589364436,0.5,0.4472135954999579,0.3520312780934745,0.0017817765152079786,0.006562051608650488,0.0047802750934425094,-0.0016011664467088563,0.00634861782768362
1.0,0.5,77,5000,1000,0.01,0.0,0.23919368594837317,0.15087562540791014,0.21948035162019458,0.5,0.4472135954999579,0.32518468842128834,0.0029215966823110864,0.009233133453209544,0.0063115367708984575,0.0027676419702280506,0.010882771327553286
1.0,0.5,78,5000,1000,0.01,0.0,0.09701698120775708,0.24365126223761094,0.16672758636810933,0.5,0.4472135954999579,0.11739495011500257,0.00165661492954091,0.007984469846871085,0.0063278549173301744,-0.001238197698066009,0.006688708084068065
1.0,0.5,79,5000,1000,0.01,0.0,0.39793661234546324,0.32644217216973676,0.14267075824341316,0.5,0.4472135954999579,0.4530087048025977,0.001218765514363082,0.011320223186673674,0.010101457672310592,0.0012993356551982047,0.011157166752450038
1.0,0.5,80,5000,1000,0.01,0.0,0.177581091706656,0.21405627517362844,0.10034761031676989,0.5,0.4472135954999579,0.21795468686691324,0.0006094899766598509,0.011679606016056561,0.01107011603939671,0.00046871090829241036,0.010674191764743659
1.0,0.5,81,5000,1000,0.01,0.0,0.2826157482084542,0.3581581752172645,0.24192336285514912,0.5,0.4472135954999579,0.37847053550113957,0.0042000555272030645,0.003638727541113044,-0.0005613279860900203,-0.0028515202777929026,0.002880907667295312
1.0,0.5,82,5000,1000,0.01,0.0,0.3254592974956457,0.2111636372668866,0.3000936918803092,0.5,0.4472135954999579,0.31962817785295555,0.004265089075528677,0.005541107994536248,0.0012760189190075709,0.003228760153637555,0.004906221735798318
1.0,0.5,83,5000,1000,0.01,0.0,0.354485812167575,0.11890069152079057,0.36547211720315065,0.5,0.4472135954999579,0.5060622677569608,0.002504160483495462,0.005883394145405344,0.003379233661909882,-0.0022767801206974494,0.00791816830988102
1.0,0.5,84,5000,1000,0.01,0.0,0.12446202375120233,0.18521259876715673,0.21398900003295895,0.5,0.4472135954999579,0.11319916112429103,0.0018426247340353726,0.012103944822276962,0.010261320088241589,-0.001555886524230736,0.009419826121593618
1.0,0.5,85,5000,1000,0.01,0.0,0.23034404955716198,0.12528631981557214,0.177078232063397,0.5,0.4472135954999579,0.22976132124369197,0.0002522808580943397,0.01243476410425866,0.01218248324616432,-0.00029732475896867053,0.013389641312406376
1.0,0.5,86,5000,1000,0.01,0.0,0.16070856843943632,0.12836676870619979,0.113368358142184,0.5,0.4472135954999579,0.14832557377966918,0.0006288153939446237,0.009377476615020093,0.00874866122107547,0.0006041157579494284,0.00854177376211883
1.0,0.5,87,5000,1000,0.01,0.0,0.3039228008966154,0.10117062623245437,0.20053272521959425,0.5,0.4472135954999579,0.2953600225356002,9.677381721525108e-05,0.012449433089372122,0.01235265927215687,0.00013060610486731865,0.011976960560856786
1.0,0.5,88,5000,1000,0.01,0.0,0.2896596252857788,0.2786973137474307,0.09658124820147544,0.5,0.4472135954999579,0.3531342982105611,0.00021706124178141789,0.01031770716301913,0.010100645921237713,5.573308042741841e-05,0.00930345946943465
1.0,0.5,89,5000,1000,0.01,0.0,0.3502680628073748,0.17843165060902194,0.2159080003044588,0.5,0.4472135954999579,0.41084308300350597,0.006919538003904447,0.012090160518349392,0.005170622514444945,0.006093648364758371,0.013115809093082343
1.0,0.5,90,5000,1000,0.01,0.0,0.20513728563229391,0.1878658962160169,0.21771771702012763,0.5,0.4472135954999579,0.18554474462210194,0.0002059549238053001,0.011696177149221693,0.011490222225416392,0.0001884340657832859,0.010055418878242446
1.0,0.5,91,5000,1000,0.01,0.0,0.1334143342623506,0.09690573669769181,0.06294223189095642,0.5,0.4472135954999579,0.16130130705226395,0.0002341448138149348,0.00881287703697057,0.008578732223155635,0.0002559214207210667,0.009286768745887018
1.0,0.5,92,5000,1000,0.01,0.0,0.24047574537674737,0.1898012916773522,0.20216452541670588,0.5,0.4472135954999579,0.3149725019276534,0.0047435926621270065,0.009260673092197328,0.004517080430070322,0.00470601620422986,0.010650833349651403
1.0,0.5,93,5000,1000,0.01,0.0,0.4416901281311754,0.32240177817562377,0.22961067469696278,0.5,0.4472135954999579,0.5581296581229241,0.003684882120527656,0.004366391482612416,0.00068150936208476,0.0036579975440262855,0.00467713536220443
1.0,0.5,94,5000,1000,0.01,0.0,0.2565996275929197,0.16809321679768213,0.17359450179342661,0.5,0.4472135954999579,0.2563401406954557,0.0011027367497109934,0.0055345933100754835,0.0044318565603644906,-0.0009595235787367776,0.004788697605798259
1.0,0.5,95,5000,1000,0.01,0.0,0.4321715872045324,0.2889376799173263,0.24491886095161355,0.5,0.4472135954999579,0.4494893976303559,0.001983565738705897,0.004724948454324523,0.002741382715618626,0.0018456159457616572,0.004391701260925411
1.0,0.5,96,5000,1000,0.01,0.0,0.22023282202616087,0.30648863563630707,0.13517629512766974,0.5,0.4472135954999579,0.37991635777428817,0.002301153993525225,0.01112722467821069,0.008826070684685466,-0.001919413609174647,0.010609309219721218
1.0,0.5,97,5000,1000,0.01,0.0,0.2600431065689516,0.2857461314123773,0.0656692209103172,0.5,0.4472135954999579,0.1753267266187246,0.002030310472082453,0.013334430809438493,0.01130412033735604,-0.002414894090077116,0.013011567786838055
1.0,0.5,98,5000,1000,0.01,0.0,0.19880570150673516,0.14669333985842728,0.07165473266835282,0.5,0.4472135954999579,0.2343521120388983,0.002324491593977437,0.01393793641856086,0.011613444824583423,-0.0020185809270820217,0.013895663011969428
1.0,0.5,99,5000,1000,0.01,0.0,0.24303874095436062,0.27779271535464517,0.24865067539986221,0.5,0.4472135954999579,0.2507570937063251,0.0016152601872994519,0.009923958280782566,0.008308698093483113,0.001221132279334044,0.00872116493819105
1.0,1.0,0,5000,1000,0.01,0.0,0.17534702726910759,0.18732825580969686,0.2656017282012067,1.0,0.7071067811865475,0.1885075084118743,0.004564355154435449,0.014433158834615859,0.009868803680180411,0.003963457673000092,0.011957622897148048
1.0,1.0,1,5000,1000,0.01,0.0,0.3032425562702103,0.27850586907394415,0.13992941777969875,1.0,0.7071067811865475,0.3872157807903451,0.00290244366942273,0.018673650869917867,0.015771207200495137,-0.002149967995548191,0.01690607379559465
1.0,1.0,2,5000,1000,0.01,0.0,0.17698231088719862,0.14348540208253333,0.08316704572126064,1.0,0.7071067811865475,0.1958643544813347,0.00041868318466131607,0.018919696704046363,0.018501013519385046,0.00028104571405730607,0.018675885332960156
1.0,1.0,3,5000,1000,0.01,0.0,0.19486667152321577,0.19803461518539683,0.18698717511755197,1.0,0.7071067811865475,0.19511098925625964,0.002489110839518908,0.016269276582464683,0.013780165742945775,-0.0021036956973670175,0.013311159788498889
1.0,1.0,4,5000,1000,0.01,0.0,0.30781112225397433,0.20989037297680857,0.30183757507525166,1.0,0.7071067811865475,0.25911931946321753,0.003369584001012057,0.02190041843934032,0.018530834438328262,-0.003093330530545221,0.016587021954269258
1.0,1.0,5,5000,1000,0.01,0.0,0.31316814282820665,0.21506641081482883,0.20269458307894506,1.0,0.7071067811865475,0.42482966715871623,0.0020091354021954493,0.019086752888198433,0.017077617486002984,-0.002072995812518696,0.022205511467506638
1.0,1.0,6,5000,1000,0.01,0.0,0.8365688571857456,0.5057131223150092,0.2541182214120587,1.0,0.7071067811865475,0.43363460704071977,0.0028549628280981946,0.02170903998922136,0.018854077161123167,0.003411688612812237,0.016605148080770477
1.0,1.0,7,5000,1000,0.01,0.0,0.316781532007165,0.18688661836775822,0.16666695794735306,1.0,0.7071067811865475,0.3454733694224128,0.0025892269861857893,0.02358256481623237,0.02099333783004658,0.0022439037178288877,0.02263144193925739
1.0,1.0,8,5000,1000,0.01,0.0,0.09103414992511738,0.19895814575862203,0.13271449024561552,1.0,0.7071067811865475,0.1236492961598834,0.004992435796059722,0.017131468153682848,0.012139032357623127,-0.004475013746043771,0.016410655855168602
1.0,1.0,9,5000,1000,0.01,0.0,0.593063604704248,0.31861854645532856,0.2607157291904136,1.0,0.7071067811865475,0.46825269919127155,0.0063559710258606975,0.017275676743437416,0.010919705717576719,0.007836688555180667,0.015937776481078837
1.0,1.0,10,5000,1000,0.01,0.0,0.1502527516420131,0.1740337058040714,0.22934044503998063,1.0,0.7071067811865475,0.13812436015133633,0.0029614624370284362,0.020097930868682775,0.01713646843165434,0.002500646682071317,0.015659270773281386
1.0,1.0,11,5000,1000,0.01,0.0,0.34108997337593205,0.13809826463890032,0.22466299234583972,1.0,0.7071067811865475,0.329740988547547,0.00019987531867541507,0.01634056479159102,0.016140689472915606,-3.946910411545308e-05,0.01462058156924921
