seed,metric,P,D,Delta,weakest_target_class,weakest_preserve_transform,strongest_destroy_target_class,strongest_destroy_transform,target_class_count,strongest_baseline_metric,strongest_baseline_delta,baseline_advantage
10018,VAR_ARX_predictive,0.8416526322483852,1.0,-0.15834736775161484,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10018,autocorrelation_persistence,0.7996204894953244,1.0,-0.20037951050467562,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10018,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.012032907981899044,-0.987967092018101
10018,largest_covariance_eigenvalue,0.8705719313548647,1.0,-0.12942806864513534,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10018,linear_CKA,0.5169615885492926,1.0,-0.48303841145070736,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10018,mutual_information,0.9747843151889772,1.0,-0.025215684811022765,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10018,pca_rank1_explained_variance,0.987967092018101,1.0,-0.012032907981899044,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10018,pearson,0.9271341896114788,1.0,-0.07286581038852125,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10018,spectral_coherence,0.6612798908890558,1.0,-0.3387201091109442,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10019,VAR_ARX_predictive,0.918745173823787,0.9146746460263628,0.004070527797424117,direct_coupling_SCM,P6_time_reparameterization,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10019,autocorrelation_persistence,0.8004083060219954,1.0,-0.19959169397800458,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D2_phase_randomization,3,,,
10019,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,VAR_ARX_predictive,0.004070527797424117,-1.004070527797424
10019,largest_covariance_eigenvalue,0.8526700608072459,1.0,-0.14732993919275406,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D1_temporal_shuffle,3,,,
10019,linear_CKA,0.6485471848007696,1.0,-0.35145281519923044,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D4_edge_cutting,3,,,
10019,mutual_information,0.9531048840939992,1.0,-0.04689511590600082,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D4_edge_cutting,3,,,
10019,pca_rank1_explained_variance,0.9906852682870768,1.0,-0.009314731712923185,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D1_temporal_shuffle,3,,,
10019,pearson,0.9185081687834294,1.0,-0.08149183121657055,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D4_edge_cutting,3,,,
10019,spectral_coherence,0.7402019644490605,1.0,-0.2597980355509395,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10020,VAR_ARX_predictive,0.9784569747116434,1.0,-0.02154302528835661,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10020,autocorrelation_persistence,0.7893866409162072,1.0,-0.21061335908379275,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10020,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.013067672183490808,-0.9869323278165092
10020,largest_covariance_eigenvalue,0.8513400253394016,1.0,-0.14865997466059844,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10020,linear_CKA,0.5937991278080014,1.0,-0.40620087219199863,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10020,mutual_information,0.9274472662239872,1.0,-0.07255273377601279,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10020,pca_rank1_explained_variance,0.9869323278165092,1.0,-0.013067672183490808,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10020,pearson,0.9287341468763876,1.0,-0.07126585312361244,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D2_phase_randomization,3,,,
10020,spectral_coherence,0.8932037665316361,1.0,-0.10679623346836387,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,,,
10021,VAR_ARX_predictive,0.9112253656768264,1.0,-0.08877463432317356,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10021,autocorrelation_persistence,0.8136932310068206,1.0,-0.18630676899317944,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10021,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,direct_coupling_SCM,D3_IAAFT_surrogate,3,pca_rank1_explained_variance,-0.015186269385578766,-0.9848137306144212
10021,largest_covariance_eigenvalue,0.8812022121660749,1.0,-0.11879778783392514,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10021,linear_CKA,0.5590021469170817,1.0,-0.4409978530829183,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D5_source_swap,3,,,
10021,mutual_information,0.9675485312564268,1.0,-0.032451468743573186,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10021,pca_rank1_explained_variance,0.9848137306144212,1.0,-0.015186269385578766,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10021,pearson,0.9053709773613244,1.0,-0.09462902263867556,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D5_source_swap,3,,,
10021,spectral_coherence,0.6454191028751435,1.0,-0.3545808971248565,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10022,VAR_ARX_predictive,0.9960719446317492,1.0,-0.003928055368250805,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10022,autocorrelation_persistence,0.7942260103993793,1.0,-0.20577398960062065,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D7_history_destruction,3,,,
10022,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,VAR_ARX_predictive,-0.003928055368250805,-0.9960719446317492
10022,largest_covariance_eigenvalue,0.8449538526431708,1.0,-0.1550461473568292,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10022,linear_CKA,0.3190763742732867,1.0,-0.6809236257267133,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10022,mutual_information,0.9779827230318208,1.0,-0.022017276968179234,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10022,pca_rank1_explained_variance,0.9938735362005612,1.0,-0.006126463799438819,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10022,pearson,0.8367508974706981,1.0,-0.16324910252930191,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10022,spectral_coherence,0.8653183911156724,1.0,-0.13468160888432756,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10023,VAR_ARX_predictive,0.9037273152626516,1.0,-0.0962726847373484,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10023,autocorrelation_persistence,0.8103893516579668,1.0,-0.18961064834203323,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10023,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.020193157994103594,-0.9798068420058964
10023,largest_covariance_eigenvalue,0.8716045182005996,1.0,-0.1283954817994004,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D6_common_driver_replacement,3,,,
10023,linear_CKA,0.5522089104605385,1.0,-0.44779108953946145,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10023,mutual_information,0.9646475744726122,1.0,-0.03535242552738782,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10023,pca_rank1_explained_variance,0.9798068420058964,1.0,-0.020193157994103594,direct_coupling_SCM,P5_observation_noise,persistent_shared_mode,D6_common_driver_replacement,3,,,
10023,pearson,0.9092194689615788,1.0,-0.09078053103842121,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10023,spectral_coherence,0.7856340057184054,1.0,-0.21436599428159464,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10024,VAR_ARX_predictive,0.8078946225833658,1.0,-0.19210537741663425,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10024,autocorrelation_persistence,0.7961209108710406,1.0,-0.20387908912895936,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10024,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,-0.007788815190356013,-0.992211184809644
10024,largest_covariance_eigenvalue,0.8644027602030088,1.0,-0.13559723979699123,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D2_phase_randomization,3,,,
10024,linear_CKA,0.2912700125159164,1.0,-0.7087299874840836,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D4_edge_cutting,3,,,
10024,mutual_information,0.992211184809644,1.0,-0.007788815190356013,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D7_history_destruction,3,,,
10024,pca_rank1_explained_variance,0.8727630188039806,1.0,-0.12723698119601945,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10024,pearson,0.8991000085856972,1.0,-0.10089999141430284,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D4_edge_cutting,3,,,
10024,spectral_coherence,0.7259018518722424,1.0,-0.27409814812775757,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10025,VAR_ARX_predictive,0.904052797691968,1.0,-0.095947202308032,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D8_block_shuffle,3,,,
10025,autocorrelation_persistence,0.8159198420909575,1.0,-0.18408015790904253,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10025,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.008013405147642816,-0.9919865948523572
10025,largest_covariance_eigenvalue,0.8609412237684392,1.0,-0.13905877623156082,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10025,linear_CKA,0.4105626980538821,1.0,-0.5894373019461179,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10025,mutual_information,0.954062515919901,1.0,-0.04593748408009901,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10025,pca_rank1_explained_variance,0.9919865948523572,1.0,-0.008013405147642816,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10025,pearson,0.9395605947562018,1.0,-0.060439405243798205,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D2_phase_randomization,3,,,
10025,spectral_coherence,0.5388901092124816,1.0,-0.4611098907875184,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10026,VAR_ARX_predictive,0.8919294031388618,1.0,-0.10807059686113818,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10026,autocorrelation_persistence,0.8309110072631201,1.0,-0.16908899273687994,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10026,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.00851206326473164,-0.9914879367352684
10026,largest_covariance_eigenvalue,0.8671126195311916,1.0,-0.13288738046880844,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10026,linear_CKA,0.3254762031558643,1.0,-0.6745237968441358,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10026,mutual_information,0.9112102218544714,1.0,-0.08878977814552858,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10026,pca_rank1_explained_variance,0.9914879367352684,1.0,-0.00851206326473164,persistent_shared_mode,P5_observation_noise,persistent_shared_mode,D5_source_swap,3,,,
10026,pearson,0.952165417153348,1.0,-0.047834582846651985,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10026,spectral_coherence,0.8792673753154069,1.0,-0.12073262468459312,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D3_IAAFT_surrogate,3,,,
10027,VAR_ARX_predictive,0.8531548042722314,1.0,-0.14684519572776855,history_dependent_relational_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10027,autocorrelation_persistence,0.7993342202552908,1.0,-0.20066577974470923,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10027,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.004727961643892775,-0.9952720383561072
10027,largest_covariance_eigenvalue,0.8603711808505559,1.0,-0.13962881914944414,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10027,linear_CKA,0.5557305443385886,1.0,-0.4442694556614114,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10027,mutual_information,0.9690352442675751,1.0,-0.030964755732424853,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10027,pca_rank1_explained_variance,0.9952720383561072,1.0,-0.004727961643892775,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10027,pearson,0.931490639396572,1.0,-0.06850936060342805,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10027,spectral_coherence,0.6111371369164028,1.0,-0.3888628630835972,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10028,VAR_ARX_predictive,0.8746551246991854,1.0,-0.12534487530081462,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10028,autocorrelation_persistence,0.8113829054422746,1.0,-0.18861709455772535,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10028,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P6_time_reparameterization,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.009720210721690603,-0.9902797892783094
10028,largest_covariance_eigenvalue,0.8577590443743631,1.0,-0.14224095562563688,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10028,linear_CKA,0.4241750326556988,1.0,-0.5758249673443012,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D5_source_swap,3,,,
10028,mutual_information,0.9453294703296428,1.0,-0.05467052967035724,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10028,pca_rank1_explained_variance,0.9902797892783094,1.0,-0.009720210721690603,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10028,pearson,0.8768848542538346,1.0,-0.12311514574616544,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10028,spectral_coherence,0.6898372189031097,1.0,-0.3101627810968903,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
