trial,latent_rank,rho,frequency,strength,noise,drift,x_delay,y_delay,sample_length,correlon_score,threshold,crosses_threshold,running_max,direct_edge,T_iso,T_floor
247,2,0.8562172492400697,0.1414330768877104,0.4455056652349651,0.9217936490145326,0.946420086392906,1,0,450,0.0,0.05106167951270389,False,0.7224829465807626,False,-0.022384979655515932,0.18359034842629535
248,2,0.49234562196388315,0.4080862136373429,2.4240965691538388,0.9645638495144188,0.8747340030277377,1,8,450,0.06618722392461955,0.05106167951270389,True,0.7224829465807626,False,0.026136482712962136,0.1676104875685947
249,1,0.6224225037170102,0.36329314910870747,0.2076813597948068,1.2922493781834157,1.6788745801995917,3,5,300,0.0,0.05106167951270389,False,0.7224829465807626,False,-0.001635473713235594,0.11350111023822251
250,3,0.8981354491386423,0.2859148594252493,0.7374060303976657,1.4773731802061632,1.256136154435455,3,2,300,0.0,0.05106167951270389,False,0.7224829465807626,False,-0.0056179713818329535,0.0336682712012068
251,3,0.6611563639236703,0.15785810970296554,1.5569615926002718,1.2490665851866982,0.8866379639101407,8,8,450,0.08605464217814922,0.05106167951270389,True,0.7224829465807626,False,0.029072179016527477,0.2547246780573049
252,3,0.9362335586850791,0.15138841543097384,1.3243948766999372,0.994592245282721,0.630941489283811,8,5,300,0.15732849796426027,0.05106167951270389,True,0.7224829465807626,False,0.0518701713654372,0.4771963465727721
253,3,0.7392729844667719,0.1923058096871529,1.2432968457667914,1.1561491154521175,0.6671044026875033,1,2,450,0.0,0.05106167951270389,False,0.7224829465807626,False,0.017625411522726855,-0.028216905571166906
254,2,0.8017361783541667,0.26576767417844166,2.4283281450299707,0.6245009311615233,0.7417840247976031,3,3,600,0.0,0.05106167951270389,False,0.7224829465807626,False,-0.07375243233791037,0.293584985733119
255,3,0.7937135074041218,0.06503238718265951,1.0756185185812084,0.8649139882453247,1.831191624146706,3,1,750,0.06822722576846252,0.05106167951270389,True,0.7224829465807626,False,0.025522298106313554,0.1823877425406782
256,1,0.8900374468284507,0.012094998588430739,0.7802494813805092,0.2595518709151219,1.0568987633333895,0,2,300,0.3091286576879002,0.05106167951270389,True,0.7224829465807626,False,0.17192234269735823,0.555835416762218
257,2,0.021159243281863034,0.12228285146865847,1.2615292629818151,0.7455374414765656,1.4107343605430924,8,5,300,0.0,0.05106167951270389,False,0.7224829465807626,False,0.006991959295568423,-0.003920540111613913
258,3,0.23094765732693914,0.3367104635943723,1.8297828623056906,1.397545670540311,1.4371428942559865,8,3,450,0.0,0.05106167951270389,False,0.7224829465807626,False,-0.021386851002363427,-0.22673979657445348
259,3,0.7143593835172526,0.14024428017409218,0.34880299505563456,0.1889016691307378,0.22960178474869886,5,1,750,0.0,0.05106167951270389,False,0.7224829465807626,False,0.017928294506440318,-0.0009189367669097323
260,2,0.26113234023538606,0.3751596895272184,1.160844384978358,1.3407038427535594,0.5025265220288544,3,1,300,0.08488183193115735,0.05106167951270389,True,0.7224829465807626,False,0.03793117982017788,0.18994730525509546
261,2,0.2245678002591899,0.005105384288657966,2.35964342674182,1.1677587821487334,1.123391019709205,0,2,600,0.042658629141727925,0.05106167951270389,False,0.7224829465807626,False,0.017460050510646932,0.1042241337813892
262,1,0.632428825981483,0.2509165509002056,1.2923003773332795,1.2306052738021023,0.0766015334514889,8,3,300,0.0,0.05106167951270389,False,0.7224829465807626,False,-0.016456722293908793,0.030067260791140943
263,3,0.818179341931596,0.05950834571007143,1.2687084805117559,1.0867891874696118,1.931945408101788,5,2,450,0.0,0.05106167951270389,False,0.7224829465807626,False,-0.010787552856965157,0.356741459207482
264,2,0.18828664020238645,0.06421807885464285,2.7227456283945686,1.3523113258569919,0.990036979776616,2,8,750,0.0,0.05106167951270389,False,0.7224829465807626,False,-0.014242032127192647,-0.010862404826298952
265,1,0.08431026989707513,0.15889801026498437,2.559667253550437,0.22638570365412816,0.26901875130634156,3,2,750,0.0,0.05106167951270389,False,0.7224829465807626,False,-0.003038219650505214,0.30666599911921855
266,1,0.6954582476999487,0.28045276996943896,0.553927167239739,0.14222006600772796,0.26294030150432945,2,2,600,0.7430832868024942,0.05106167951270389,True,0.7430832868024942,False,0.5689730890525537,0.9704725614434041
267,3,0.5651338456699125,0.4289901261973153,1.4161730206334606,0.4000897875459509,0.16507350652898767,5,3,750,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.03384642467191715,-0.026778434410461856
268,3,0.08008966204614319,0.16686417077916735,1.5672994772391469,0.6486130438802729,1.6303582964192205,0,3,450,0.018129987958640043,0.05106167951270389,False,0.7430832868024942,False,0.014068898418219344,0.023363340441407143
269,3,0.44800818079895455,0.3619660732365686,2.7909675438603614,0.7995223838045331,0.7713339509116603,3,2,450,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.008409559284050988,0.06298708412797552
270,3,0.383697710200845,0.42507271961902504,2.340325525293133,0.32370744317907396,1.7041596715319345,0,5,300,0.1479607034030783,0.05106167951270389,True,0.7430832868024942,False,0.03579044124909586,0.6116820298237241
271,3,0.29977987753584384,0.22552387659459244,0.7661609427804252,0.5962158537781418,0.7798354346436387,2,2,750,0.03806121928118005,0.05106167951270389,False,0.7430832868024942,False,0.004123881520389963,0.3512846831334485
272,2,0.29707423189769905,0.2460962440579145,2.420285708398151,0.5041246176724261,1.6077146282574513,2,3,750,0.0,0.05106167951270389,False,0.7430832868024942,False,0.01685725019285035,-0.05387621013825296
273,3,0.1736297546269247,0.10827506444661744,1.103692596727257,1.2348432277406207,1.1345935177200215,3,1,600,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.03897485195650721,-0.026111441371256552
274,3,0.408846384724953,0.2102797492009662,2.664829123778193,0.2688854252336403,0.7075593464731174,3,2,450,0.11766988722399753,0.05106167951270389,True,0.7430832868024942,False,0.02923157527053097,0.4736728086380954
275,2,0.24249758581671782,0.28372281361540636,1.5816311939069878,0.30040764698630956,0.6860311031453394,1,0,600,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.0037430407647342373,0.06396580103431593
276,1,0.3048727556580322,0.21675125433051223,0.5654802277530888,0.2677926695241236,1.2106712497925063,3,0,750,0.10731504533733181,0.05106167951270389,True,0.7430832868024942,False,0.03273106090467494,0.35185290783253204
277,3,0.05699340034244437,0.1400287358601015,1.6919367766786377,0.22755615235061116,0.9231333155696189,1,2,300,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.007796714117726866,-0.05510120298136739
278,3,0.3601110678830113,0.42692656777068577,1.2300084511908378,0.5826772855490548,0.17219566934502795,1,5,600,0.0,0.05106167951270389,False,0.7430832868024942,False,0.014027929623010263,-0.13314184884787428
279,3,0.46462648180204835,0.02520034723999673,0.3125374306342309,1.0994379924187991,1.4350600907631188,3,8,750,0.03345795106434049,0.05106167951270389,False,0.7430832868024942,False,0.008991950390147871,0.12449295657261675
280,3,0.7136982585757343,0.004135534537614133,1.5855257913859175,0.469045976732984,1.9611058996153226,0,1,450,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.0968500753737151,0.3554302415740182
281,1,0.8477466351513263,0.21102680340435823,1.970261229927668,0.4977541079400807,1.7157646686839267,0,3,750,0.13860327312988371,0.05106167951270389,True,0.7430832868024942,False,0.0788860575931844,0.24352677657422855
282,3,0.7910447367905465,0.1634128532904574,0.9320550647799828,1.311962883649909,1.8595748865336237,1,3,450,0.04962597112771998,0.05106167951270389,False,0.7430832868024942,False,0.009397724299840066,0.262056741801971
283,3,0.1789110510271097,0.18414852401063694,0.4125638925994174,0.6098532781661908,0.8167543614166355,1,8,750,0.027482463325354912,0.05106167951270389,False,0.7430832868024942,False,0.006709371399644892,0.11257176648015832
284,1,0.32288738891802493,0.3598300962379976,1.3216336594928055,0.8696213736447289,0.21829501256781114,8,1,750,0.02600592201648466,0.05106167951270389,False,0.7430832868024942,False,0.005140398186967515,0.13156723571378764
285,2,0.8047775718232519,0.06464560545835735,1.3856683735885273,0.8414331703014668,0.755343723779845,3,5,450,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.025356714950820494,0.3556859925275534
286,1,0.8396635416234015,0.42734365947248437,1.225638580807228,0.1305942719532968,0.8324598508315608,8,5,300,0.22321936218900135,0.05106167951270389,True,0.7430832868024942,False,0.07248136840840949,0.6874440252742733
287,2,0.622952843649103,0.011307595116418979,1.844836649098667,1.3523979508431823,1.2412706656099528,5,3,600,0.174394188222252,0.05106167951270389,True,0.7430832868024942,False,0.09762662174054222,0.31152704399140607
288,3,0.6897710255695393,0.10743870031125295,2.0180158964828334,0.7937141420051486,0.8803010451969646,3,5,750,0.05734494162129548,0.05106167951270389,True,0.7430832868024942,False,0.025582331147211118,0.12854349787854571
289,2,0.028462139302150597,0.3436585103773563,1.5360675160027142,0.17960054012822096,0.10537669567626695,2,1,300,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.019832395179924328,-0.1388260701543033
290,2,0.4124061520881144,0.2642221106749675,1.5872733619550334,0.2383000135277566,1.9823210498733852,5,2,750,0.12882199477928521,0.05106167951270389,True,0.7430832868024942,False,0.06014387274148894,0.27592347453652444
291,1,0.6565751036298181,0.38905130768680474,0.7954220406964216,0.17357847898596782,1.3762283910137931,3,1,600,0.18545887857891433,0.05106167951270389,True,0.7430832868024942,False,0.07223179580868413,0.47617528068730797
292,3,0.4265870175435704,0.07782830524392037,1.6654357826265875,1.4959313188265073,0.3505589196126848,1,5,750,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.006497190420254706,0.005417943288811691
293,2,0.43382490997115675,0.01937890256362554,2.601227085681191,0.5495440280413176,0.9798839667361006,5,5,450,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.08293401683514286,0.33548012361495183
294,3,0.35762853716092013,0.3700247537147539,1.1959678632051511,0.42679325990256156,0.9184790512323526,0,0,300,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.0474141238680609,-0.06949221209395331
295,3,0.03777731766090148,0.12118928093223905,1.4478326178814913,0.11112686326349518,0.29285718302652564,2,3,300,0.07673515205451946,0.05106167951270389,True,0.7430832868024942,False,0.04793339096979733,0.12284304201512489
296,2,0.26927897716646165,0.11636601330978533,0.781487365152862,0.26140140265825373,0.31546055592483513,3,0,600,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.016379597360401815,0.1731855856022176
297,2,0.6496681208139806,0.07025375551870267,2.6754468567885814,0.6214557839649215,1.9186246444689505,0,1,300,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.02386943530061722,0.4413827513334928
298,3,0.965052946075184,0.3989893584614813,0.4920811618834132,0.949450380804843,1.9944192197985697,1,1,600,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.03933537768497242,-0.000531301123350033
299,3,0.0616166664671179,0.012703635872433843,1.9207114849443114,1.0214956874772778,0.05627979061610966,0,8,450,0.0,0.05106167951270389,False,0.7430832868024942,False,-0.00032551020899225513,0.003929121845114458
