stage,seed,negative_class,metric,score,direct_edge,mechanism,T_iso,T_floor,T_pers
pilot,1,finite_sample_spurious,pca_rank1_explained_variance,0.2550444551288904,False,max_of_eight_independent_AR097_candidates,,,
pilot,1,finite_sample_spurious,spectral_coherence,0.15292040451764816,False,max_of_eight_independent_AR097_candidates,,,
pilot,1,finite_sample_spurious,autocorrelation_persistence,0.9654587351948004,False,max_of_eight_independent_AR097_candidates,,,
pilot,1,finite_sample_spurious,linear_CKA,0.2998645927510613,False,max_of_eight_independent_AR097_candidates,,,
pilot,1,finite_sample_spurious,VAR_ARX_predictive,0.042534965276653514,False,max_of_eight_independent_AR097_candidates,,,
pilot,1,mixture_without_relational_mechanism,correlon_v1,0.3558221282006543,False,blockwise_changing_common_factor_mixture,0.2379631024889835,0.5320546992074295,0.41003858338906396
pilot,1,mixture_without_relational_mechanism,pearson,0.1301453299853335,False,blockwise_changing_common_factor_mixture,,,
pilot,1,mixture_without_relational_mechanism,mutual_information,0.03628579292981604,False,blockwise_changing_common_factor_mixture,,,
pilot,1,mixture_without_relational_mechanism,largest_covariance_eigenvalue,2.1686199717031798,False,blockwise_changing_common_factor_mixture,,,
pilot,1,mixture_without_relational_mechanism,pca_rank1_explained_variance,0.18071833097526502,False,blockwise_changing_common_factor_mixture,,,
pilot,1,mixture_without_relational_mechanism,spectral_coherence,0.15166204482128887,False,blockwise_changing_common_factor_mixture,,,
pilot,1,mixture_without_relational_mechanism,autocorrelation_persistence,0.18037346123255213,False,blockwise_changing_common_factor_mixture,,,
pilot,1,mixture_without_relational_mechanism,linear_CKA,0.09393969171750727,False,blockwise_changing_common_factor_mixture,,,
pilot,1,mixture_without_relational_mechanism,VAR_ARX_predictive,0.04479125455684124,False,blockwise_changing_common_factor_mixture,,,
pilot,2,independent_noise,correlon_v1,0.08294562506181435,False,independent_noise,0.0325542958562714,0.21133852033754544,0.04102473703625714
pilot,2,independent_noise,pearson,0.0774166443476752,False,independent_noise,,,
pilot,2,independent_noise,mutual_information,0.01774383658257328,False,independent_noise,,,
pilot,2,independent_noise,largest_covariance_eigenvalue,1.455945217153979,False,independent_noise,,,
pilot,2,independent_noise,pca_rank1_explained_variance,0.12132876809616495,False,independent_noise,,,
pilot,2,independent_noise,spectral_coherence,0.11713022531457712,False,independent_noise,,,
pilot,2,independent_noise,autocorrelation_persistence,0.7019122982224587,False,independent_noise,,,
pilot,2,independent_noise,linear_CKA,0.035389659284317386,False,independent_noise,,,
pilot,2,independent_noise,VAR_ARX_predictive,0.03101580321564079,False,independent_noise,,,
pilot,2,common_driver,correlon_v1,0.6070745291647376,False,latent_AR1_common_driver,0.4149014608937484,0.8882578604729635,0.5995174585309679
pilot,2,common_driver,pearson,0.29466581292278976,False,latent_AR1_common_driver,,,
pilot,2,common_driver,mutual_information,0.10077104035175877,False,latent_AR1_common_driver,,,
pilot,2,common_driver,largest_covariance_eigenvalue,3.9274956909227727,False,latent_AR1_common_driver,,,
pilot,2,common_driver,pca_rank1_explained_variance,0.3272913075768976,False,latent_AR1_common_driver,,,
pilot,2,common_driver,spectral_coherence,0.17709136316935972,False,latent_AR1_common_driver,,,
pilot,2,common_driver,autocorrelation_persistence,0.6698257246497722,False,latent_AR1_common_driver,,,
pilot,2,common_driver,linear_CKA,0.3884651954669266,False,latent_AR1_common_driver,,,
pilot,2,common_driver,VAR_ARX_predictive,0.04400259956870378,False,latent_AR1_common_driver,,,
pilot,2,matched_low_rank,correlon_v1,0.6511286480387727,False,iid_rank1_common_factor,0.44005336242903714,0.9634479644844639,0.7041214655358308
pilot,2,matched_low_rank,pearson,0.3239456539877404,False,iid_rank1_common_factor,,,
pilot,2,matched_low_rank,mutual_information,0.0943919228375738,False,iid_rank1_common_factor,,,
pilot,2,matched_low_rank,largest_covariance_eigenvalue,4.3124204408554565,False,iid_rank1_common_factor,,,
pilot,2,matched_low_rank,pca_rank1_explained_variance,0.3593683700712882,False,iid_rank1_common_factor,,,
pilot,2,matched_low_rank,spectral_coherence,0.647755905373807,False,iid_rank1_common_factor,,,
pilot,2,matched_low_rank,autocorrelation_persistence,0.05665424087699016,False,iid_rank1_common_factor,,,
pilot,2,matched_low_rank,linear_CKA,0.4425204255585902,False,iid_rank1_common_factor,,,
pilot,2,matched_low_rank,VAR_ARX_predictive,0.034199809151423066,False,iid_rank1_common_factor,,,
pilot,2,matched_spectrum,correlon_v1,0.05718840561641479,False,independent_phase_randomized_target_spectra,0.02028046780361148,0.16126421582667735,0.05435317984001148
