model,dimension,seed,beta,scale_estimate,generator_error,flow_frobenius_error,expectation_trajectory_error
random_hermitian,4,44,1.0,1.0000000000000009,1.1638769221736298e-15,3.454217783700176e-15,2.3401374716623793e-16
random_hermitian,4,44,2.0,2.0000000000000058,4.2894854366305994e-15,1.7023724202100833e-14,9.482492743163942e-16
random_hermitian,4,44,4.0,4.000000000000688,9.9663149366636e-14,7.490407163975736e-13,3.9745643895061345e-14
random_hermitian,4,45,0.25,0.2499999999999996,3.4332382081480166e-15,1.7055671181622152e-15,1.963405534348526e-16
random_hermitian,4,45,0.5,0.4999999999999998,1.56757584060347e-15,1.9694166705638783e-15,3.173355457528812e-16
random_hermitian,4,45,1.0,1.000000000000001,8.550620767745478e-16,2.1658493267327985e-15,3.6806290259088706e-16
random_hermitian,4,45,2.0,1.999999999999989,3.5456389918090126e-15,1.3310151628360272e-14,1.1524103906705316e-15
random_hermitian,4,45,4.0,3.999999999999595,4.892780888485981e-14,3.6415390627440647e-13,2.3240180342629516e-14
random_hermitian,4,46,0.25,0.24999999999999992,2.853324303296746e-15,1.7308312689250474e-15,2.1734632020023624e-16
random_hermitian,4,46,0.5,0.49999999999999956,1.5848728364112188e-15,2.6738448285850312e-15,2.8195705305520527e-16
random_hermitian,4,46,1.0,0.9999999999999991,1.5860572092411096e-15,3.949568794019005e-15,3.234586178139598e-16
random_hermitian,4,46,2.0,2.0000000000000018,1.5757630706821202e-15,5.666137993841271e-15,3.8934687069662e-16
random_hermitian,4,46,4.0,4.000000000001107,3.064049416976014e-13,2.6215652293730807e-12,1.7155914044068896e-13
random_hermitian,4,47,0.25,0.2499999999999999,3.61787321401363e-15,3.1540643563140082e-15,3.279018672064553e-16
random_hermitian,4,47,0.5,0.4999999999999998,1.4348381197445114e-15,2.314326813635598e-15,1.987883385823416e-16
random_hermitian,4,47,1.0,1.0,8.493535467265245e-16,2.9695918857516873e-15,3.4905234655995537e-16
random_hermitian,4,47,2.0,1.999999999999993,2.2436322894911395e-15,7.870902402487784e-15,5.195508145259926e-16
random_hermitian,4,47,4.0,3.9999999999978444,2.1808779322932358e-13,1.6882534566120779e-12,1.1447529119406915e-13
random_hermitian,4,48,0.25,0.24999999999999992,4.318633027863743e-15,2.7369651524452874e-15,5.348601769642912e-16
random_hermitian,4,48,0.5,0.5000000000000002,1.674317320004481e-15,2.4539627602766914e-15,2.265337392299591e-16
random_hermitian,4,48,1.0,1.0000000000000002,8.582534536025715e-16,3.0216474458828014e-15,5.278063548251122e-16
random_hermitian,4,48,2.0,2.000000000000002,3.753363583563954e-15,1.433261325236539e-14,7.85562361285636e-16
random_hermitian,4,48,4.0,4.000000000001475,3.16094104815723e-13,2.3886531692959052e-12,1.1824862762327862e-13
random_hermitian,4,49,0.25,0.25000000000000067,4.819359552867807e-15,4.181195325198663e-15,3.7892838700219783e-16
random_hermitian,4,49,0.5,0.5000000000000012,1.855005320107021e-15,2.7630872604675174e-15,2.935282415567598e-16
random_hermitian,4,49,1.0,1.0000000000000002,7.849956769469162e-16,2.61581312391206e-15,1.9693144105633363e-16
random_hermitian,4,49,2.0,2.0000000000000013,9.785556907375051e-16,3.215460122826149e-15,2.7460389138663643e-16
random_hermitian,4,49,4.0,4.000000000001403,1.4619053583851652e-13,1.1102385446713024e-12,6.88994728283306e-14
random_hermitian,4,50,0.25,0.25,3.067383551793316e-15,3.3191143477606515e-15,3.6973302844210516e-16
random_hermitian,4,50,0.5,0.5000000000000006,1.2208516243156032e-15,3.1016945494139427e-15,3.1866425133189994e-16
random_hermitian,4,50,1.0,0.9999999999999991,1.4616072184735581e-15,5.035420843952178e-15,4.140441574690623e-16
random_hermitian,4,50,2.0,2.000000000000002,2.3834270428518145e-15,8.527010294258891e-15,3.495564858282711e-16
random_hermitian,4,50,4.0,3.999999999999638,1.0602449373197089e-13,8.025982117994535e-13,3.4114498819627046e-14
random_hermitian,4,51,0.25,0.2499999999999998,2.4650200852872234e-15,1.9753093394977455e-15,1.7088115773540563e-16
random_hermitian,4,51,0.5,0.4999999999999994,2.298080612813695e-15,2.6382273862187463e-15,2.747025077308665e-16
random_hermitian,4,51,1.0,1.0000000000000004,1.0079851795906943e-15,2.33144726590285e-15,2.850704021014404e-16
random_hermitian,4,51,2.0,1.9999999999999967,1.4253097097973146e-15,5.0666221532128e-15,5.279968234460591e-16
random_hermitian,4,51,4.0,3.9999999999992033,9.224906291535532e-14,7.319968910012277e-13,5.59846865817623e-14
random_hermitian,4,52,0.25,0.24999999999999975,4.8857845375598626e-15,2.846431946556732e-15,2.597984456548208e-16
random_hermitian,4,52,0.5,0.5000000000000008,2.039199727402206e-15,2.5506774764737357e-15,3.349597311244889e-16
random_hermitian,4,52,1.0,1.0000000000000007,1.0896273043872016e-15,2.8153267379606677e-15,2.1131840918719652e-16
random_hermitian,4,52,2.0,2.000000000000004,1.6176554527115892e-15,6.314499701240654e-15,4.537340708155613e-16
random_hermitian,4,52,4.0,3.999999999999933,2.7804233591628757e-14,1.0928492989400803e-13,9.383743376010561e-15
random_hermitian,4,53,0.25,0.2500000000000009,5.554859304583465e-15,2.9747597093582572e-15,5.778562657682287e-16
random_hermitian,4,53,0.5,0.5000000000000001,3.5759215420678045e-15,3.5839009167756726e-15,3.988131290647565e-16
random_hermitian,4,53,1.0,0.9999999999999999,1.4902880049651666e-15,3.933659810929593e-15,4.2681266455123236e-16
random_hermitian,4,53,2.0,2.0000000000000018,6.887026980631801e-16,3.275458361500122e-15,2.9178860048882324e-16
random_hermitian,4,53,4.0,3.999999999998775,2.6186707290137195e-13,1.849790201528723e-12,1.4968315268177708e-13
random_hermitian,4,54,0.25,0.2500000000000001,3.4383855951626843e-15,2.4769102616766783e-15,3.901192190607161e-16
random_hermitian,4,54,0.5,0.5000000000000002,1.910914249047711e-15,2.9016655854036894e-15,2.72632410074026e-16
random_hermitian,4,54,1.0,1.0000000000000004,1.051336887337766e-15,3.1040674797392705e-15,3.1559785553520084e-16
random_hermitian,4,54,2.0,1.9999999999999998,6.960587404565726e-16,3.2632239692839347e-15,3.250839451953432e-16
random_hermitian,4,54,4.0,4.000000000000393,8.065571458768725e-14,6.240215423456025e-13,2.688994734094698e-14
random_hermitian,4,55,0.25,0.25000000000000006,3.455453339803935e-15,1.242970760382152e-15,1.5819973390415053e-16
random_hermitian,4,55,0.5,0.5000000000000002,1.8051029370852228e-15,3.5137251153811887e-15,2.9651511908420065e-16
random_hermitian,4,55,1.0,1.0,1.9172877697926665e-15,3.858335348824899e-15,3.2757704542727037e-16
random_hermitian,4,55,2.0,2.0000000000000018,1.0552652419685069e-15,6.987410605073211e-15,5.473096911878764e-16
random_hermitian,4,55,4.0,3.9999999999991003,3.204090784755159e-13,2.4697756083888436e-12,1.411050503710617e-13
random_hermitian,4,56,0.25,0.2500000000000001,2.722066922512052e-15,2.297068432210804e-15,3.390005057283763e-16
random_hermitian,4,56,0.5,0.5,1.9619201015666795e-15,2.0788083954004126e-15,1.9724755877047887e-16
random_hermitian,4,56,1.0,0.9999999999999989,1.1952949696141565e-15,2.0622281854180406e-15,2.317828910759845e-16
random_hermitian,4,56,2.0,1.9999999999999925,2.3440729790978832e-15,8.961324375582823e-15,6.927323896974669e-16
random_hermitian,4,56,4.0,3.9999999999988223,1.8446759466427363e-13,1.4029719927621484e-12,8.161307166004931e-14
random_hermitian,4,57,0.25,0.24999999999999986,3.56955344795994e-15,3.1916470052716966e-15,6.66363290967903e-16
random_hermitian,4,57,0.5,0.5000000000000002,2.3695919872707578e-15,4.565303071888028e-15,9.741730042208059e-16
random_hermitian,4,57,1.0,0.9999999999999998,1.143371050973763e-15,3.7034506731754055e-15,8.08681185159729e-16
random_hermitian,4,57,2.0,2.0000000000000053,3.8229715728525214e-15,1.5110043622442544e-14,9.31738828973121e-16
random_hermitian,4,57,4.0,3.999999999999665,1.6076620709785996e-13,1.0175532150291143e-12,5.696716495449234e-14
random_hermitian,4,58,0.25,0.24999999999999994,2.20942488750831e-15,3.0930435927365108e-15,3.583068305836899e-16
random_hermitian,4,58,0.5,0.49999999999999944,1.5875061035246202e-15,1.6024912137964374e-15,1.7541478206787344e-16
random_hermitian,4,58,1.0,0.9999999999999994,1.6969887517215079e-15,3.3399075184964563e-15,3.302732374551642e-16
random_hermitian,4,58,2.0,2.000000000000007,2.7822217413052983e-15,8.873465137723005e-15,7.29252382626188e-16
random_hermitian,4,58,4.0,4.000000000000887,1.9732969961958298e-13,1.501394196959416e-12,9.894921856182494e-14
random_hermitian,4,59,0.25,0.24999999999999994,3.3902586349135387e-15,2.728367488457062e-15,4.301191798480759e-16
random_hermitian,4,59,0.5,0.5000000000000003,1.3226785891874513e-15,1.9567317590714904e-15,3.169606752716826e-16
random_hermitian,4,59,1.0,0.9999999999999992,1.0625021977823968e-15,3.1641513125426467e-15,4.741850050416692e-16
random_hermitian,4,59,2.0,2.0000000000000053,1.9297307530096406e-15,7.260698734069641e-15,3.8888294517284976e-16
random_hermitian,4,59,4.0,3.9999999999994786,9.152980404364891e-14,6.596903220498459e-13,3.820889502483299e-14
random_hermitian,4,60,0.25,0.2500000000000001,2.2148988470338266e-15,2.0055903644238316e-15,1.6041299311724982e-16
random_hermitian,4,60,0.5,0.5000000000000009,2.793712780446345e-15,2.669391673160965e-15,3.2265001240313e-16
random_hermitian,4,60,1.0,1.000000000000001,1.0855544135242312e-15,3.813883803229623e-15,3.1982463330057543e-16
random_hermitian,4,60,2.0,1.9999999999999996,1.5002459896657427e-15,5.2940011828110224e-15,4.82306117881246e-16
random_hermitian,4,60,4.0,3.999999999999937,5.209304850801108e-14,2.917593591326054e-13,2.368565346857934e-14
random_hermitian,4,61,0.25,0.25000000000000033,2.1010530753719605e-15,2.7655021462921112e-15,3.969541446441244e-16
random_hermitian,4,61,0.5,0.5000000000000011,1.277270192521521e-15,3.0125987841954135e-15,4.3585702159839824e-16
random_hermitian,4,61,1.0,1.0,1.5475833601027935e-15,3.6990555942546036e-15,2.64230443423263e-16
random_hermitian,4,61,2.0,2.000000000000001,1.4586786241097497e-15,8.225719823203409e-15,6.178859976545884e-16
random_hermitian,4,61,4.0,3.9999999999995377,1.9615343395414366e-13,1.7482720524322714e-12,8.705267314639186e-14
random_hermitian,4,62,0.25,0.2500000000000004,4.350577969719954e-15,2.2893280659014976e-15,1.9665405408831176e-16
random_hermitian,4,62,0.5,0.4999999999999998,1.6314343404188652e-15,2.7351142115276603e-15,4.3912770940710025e-16
random_hermitian,4,62,1.0,1.0000000000000007,1.2393761587396562e-15,3.381002311294415e-15,2.824667946544581e-16
random_hermitian,4,62,2.0,2.000000000000002,7.699720178648344e-16,3.0917590642720314e-15,3.428333266175502e-16
random_hermitian,4,62,4.0,4.0000000000010525,1.1644083472433826e-13,8.564883972269551e-13,8.130905658736304e-14
random_hermitian,4,63,0.25,0.24999999999999983,2.3789441427316612e-15,1.5575067336052578e-15,2.048351501104381e-16
random_hermitian,4,63,0.5,0.49999999999999933,1.449736960849938e-15,3.004277394390951e-15,2.481026259446178e-16
random_hermitian,4,63,1.0,0.9999999999999993,1.2659928257538794e-15,3.1506628317489406e-15,2.8422680956799464e-16
random_hermitian,4,63,2.0,1.9999999999999938,1.876533060952756e-15,5.1301388765847415e-15,5.21506908301622e-16
random_hermitian,4,63,4.0,3.9999999999983524,2.1954762274027166e-13,1.960216131923498e-12,1.190948452913328e-13
random_hermitian,4,64,0.25,0.24999999999999994,3.602541219291498e-15,2.86970895204471e-15,1.7310778819226096e-16
random_hermitian,4,64,0.5,0.5000000000000002,1.6396404043868374e-15,1.5979042387543117e-15,1.707726757607965e-16
random_hermitian,4,64,1.0,0.9999999999999992,1.4099812777568374e-15,2.976026730874687e-15,3.279243271041671e-16
random_hermitian,4,64,2.0,1.9999999999999953,2.116306474719122e-15,8.212680850637836e-15,7.941752717739359e-16
random_hermitian,4,64,4.0,4.000000000002431,3.4809297947250517e-13,2.550575856227668e-12,2.2120037400093727e-13
random_hermitian,4,65,0.25,0.2500000000000003,3.7891452747631395e-15,2.3748707008168774e-15,2.615433479274724e-16
random_hermitian,4,65,0.5,0.5000000000000002,2.100594700456419e-15,2.7826612474636827e-15,3.287238868860722e-16
random_hermitian,4,65,1.0,0.9999999999999993,1.0409034722123138e-15,2.104187577404465e-15,2.398793296419447e-16
random_hermitian,4,65,2.0,2.0000000000000004,1.2186404638436216e-15,5.74932511860532e-15,4.990206180311413e-16
random_hermitian,4,65,4.0,4.0000000000007665,1.7328917803078872e-13,1.2686741429307023e-12,1.1137745273961312e-13
random_hermitian,4,66,0.25,0.24999999999999942,2.9781297246400765e-15,2.2979390221060095e-15,2.669326822329859e-16
random_hermitian,4,66,0.5,0.4999999999999997,2.63426888101432e-15,3.0731256756146732e-15,2.4408545442874373e-16
random_hermitian,4,66,1.0,0.9999999999999986,1.2211948890842584e-15,3.0295392650384314e-15,3.362496951068405e-16
random_hermitian,4,66,2.0,1.9999999999999845,6.4712961793892804e-15,2.1474669578637455e-14,1.5370584046017077e-15
random_hermitian,4,66,4.0,4.000000000000384,9.071583197173438e-14,6.716756438776313e-13,5.732878027899004e-14
random_hermitian,4,67,0.25,0.25000000000000017,3.3527650046920133e-15,2.858575279817859e-15,3.390796398953587e-16
random_hermitian,4,67,0.5,0.5000000000000001,2.173040121858774e-15,3.68001807725789e-15,5.111756943417709e-16
random_hermitian,4,67,1.0,1.0000000000000004,1.6704225146808006e-15,3.398060059972177e-15,3.913915230881603e-16
random_hermitian,4,67,2.0,2.0000000000000058,6.0151881096870385e-15,2.2865021039569747e-14,2.0121179097553037e-15
random_hermitian,4,67,4.0,4.000000000000279,3.3320267246141114e-13,2.6087289285068824e-12,2.2103575393546283e-13
random_hermitian,4,68,0.25,0.2500000000000001,2.3383403265429267e-15,2.637571602782529e-15,2.341749161606758e-16
random_hermitian,4,68,0.5,0.5000000000000002,2.4411251633829542e-15,4.422199137535012e-15,3.7726973890010274e-16
random_hermitian,4,68,1.0,0.9999999999999993,1.0018835325976387e-15,1.7377382045680869e-15,1.7158517780992922e-16
random_hermitian,4,68,2.0,2.000000000000004,2.8127566266780363e-15,1.0557661610493792e-14,6.12597993624217e-16
random_hermitian,4,68,4.0,4.000000000000178,1.311262307875111e-13,7.364801475284473e-13,5.36614538556258e-14
random_hermitian,4,69,0.25,0.24999999999999917,4.7269709147393716e-15,2.9815201836209666e-15,3.255697218169524e-16
random_hermitian,4,69,0.5,0.5000000000000001,1.9615358377803902e-15,3.926235421255847e-15,2.5605669043648277e-16
random_hermitian,4,69,1.0,0.9999999999999994,7.640034148452231e-16,2.6331022443445892e-15,3.0049956942344477e-16
random_hermitian,4,69,2.0,2.000000000000005,1.972855791197308e-15,6.999727035837068e-15,5.159058017174568e-16
random_hermitian,4,69,4.0,3.9999999999988587,1.750080602204887e-13,1.2063942214566564e-12,9.326489243617629e-14
random_hermitian,4,70,0.25,0.2499999999999999,4.579613794848863e-15,3.071557215595632e-15,3.574190499462802e-16
random_hermitian,4,70,0.5,0.5000000000000002,2.323152274910511e-15,3.019901428363299e-15,3.0742073834295195e-16
random_hermitian,4,70,1.0,0.9999999999999998,9.354487296616365e-16,3.0220309511933645e-15,4.432457786556544e-16
random_hermitian,4,70,2.0,2.000000000000001,1.0115580006694997e-15,3.08039135063916e-15,3.715393841265863e-16
random_hermitian,4,70,4.0,3.9999999999999476,1.1183737091126042e-14,7.474688336278853e-14,4.6909782171953974e-15
random_hermitian,4,71,0.25,0.2500000000000007,2.7211977523846304e-15,2.2510079427177156e-15,2.7237282928441403e-16
random_hermitian,4,71,0.5,0.49999999999999994,2.5771863967658685e-15,2.9086217804964254e-15,2.3738955451724896e-16
random_hermitian,4,71,1.0,0.999999999999998,1.349796822592526e-15,4.4990455492534185e-15,7.620628459039436e-16
random_hermitian,4,71,2.0,1.9999999999999956,2.221083191974189e-15,1.0746901029174248e-14,6.841726528910248e-16
random_hermitian,4,71,4.0,3.9999999999976388,5.2879547339494e-13,4.549332699838788e-12,2.3142662974051456e-13
random_hermitian,4,72,0.25,0.2500000000000001,2.3655650037520603e-15,1.8994497339223314e-15,3.8867191180701036e-16
random_hermitian,4,72,0.5,0.49999999999999983,1.4315704980491223e-15,2.870133411365593e-15,5.830425304725828e-16
random_hermitian,4,72,1.0,1.000000000000001,1.3548490200231257e-15,3.032360149245311e-15,4.595484717364137e-16
random_hermitian,4,72,2.0,2.0000000000000075,3.0172761071127493e-15,1.0885842489145499e-14,7.833799673421598e-16
random_hermitian,4,72,4.0,4.000000000000844,1.4875139738129958e-13,1.001133221639012e-12,6.887495926253113e-14
random_hermitian,4,73,0.25,0.24999999999999956,2.7816593173482855e-15,2.247616301190296e-15,3.5675901829515994e-16
random_hermitian,4,73,0.5,0.5000000000000001,1.4213781812551128e-15,2.438101235463398e-15,4.286322144822811e-16
random_hermitian,4,73,1.0,1.0000000000000007,7.52358191101526e-16,2.3678085828589404e-15,3.029489935395697e-16
random_hermitian,4,73,2.0,1.9999999999999778,6.934988186096319e-15,2.7766032167776442e-14,1.7898322425248453e-15
random_hermitian,4,73,4.0,4.000000000001306,1.723873649254573e-13,1.489586880965954e-12,8.734063194966956e-14
random_hermitian,4,74,0.25,0.2500000000000007,1.913156205000423e-15,2.862664590616176e-15,3.8653752112042163e-16
random_hermitian,4,74,0.5,0.5000000000000001,2.2179089219324883e-15,2.387828825259688e-15,2.458147200485007e-16
random_hermitian,4,74,1.0,1.0000000000000002,1.455294459986137e-15,3.2166764585220512e-15,2.6670438494472474e-16
random_hermitian,4,74,2.0,1.999999999999997,1.3388402040186076e-15,4.251730446801171e-15,3.8920344868532727e-16
random_hermitian,4,74,4.0,3.999999999998285,2.2132488448778967e-13,1.7651579257949389e-12,1.6388849706772709e-13
random_hermitian,4,75,0.25,0.2499999999999994,2.173114900755626e-15,2.530654181162613e-15,2.1650768693975696e-16
random_hermitian,4,75,0.5,0.4999999999999995,2.005448380379473e-15,2.339024869741542e-15,2.4765280684220205e-16
random_hermitian,4,75,1.0,1.0000000000000002,1.766299498078647e-15,3.72133077236564e-15,4.197606272310265e-16
random_hermitian,4,75,2.0,2.0000000000000004,1.240743306569625e-15,4.059522674255557e-15,3.9891797872496875e-16
random_hermitian,4,75,4.0,3.9999999999991136,1.1214270772285269e-13,8.408912091705838e-13,7.356618317711751e-14
random_hermitian,4,76,0.25,0.25,2.3439831130282166e-15,1.910339514107163e-15,2.724722509597472e-16
random_hermitian,4,76,0.5,0.49999999999999944,1.5404080739563754e-15,2.6273001441578483e-15,3.0989168039509944e-16
random_hermitian,4,76,1.0,0.9999999999999993,1.6560949942439983e-15,2.776155976652432e-15,3.3583416946908474e-16
random_hermitian,4,76,2.0,2.000000000000002,3.727601075629754e-15,1.1721362224781857e-14,8.404804360258384e-16
random_hermitian,4,76,4.0,4.000000000000043,3.659415006670341e-14,1.2508227274811696e-13,1.237220140137116e-14
random_hermitian,4,77,0.25,0.25000000000000033,3.848403393531317e-15,2.9716824225505602e-15,3.7109929586328923e-16
random_hermitian,4,77,0.5,0.4999999999999996,1.520868785664652e-15,2.9419493159180863e-15,1.790348393834773e-16
random_hermitian,4,77,1.0,0.9999999999999997,1.2205354611741228e-15,3.1919385542294653e-15,3.7920605881861835e-16
random_hermitian,4,77,2.0,1.9999999999999984,2.014993141553729e-15,6.798923459392802e-15,5.034197306800546e-16
random_hermitian,4,77,4.0,4.000000000000177,1.0428665086079866e-13,6.936415517690949e-13,5.5435351163217725e-14
random_hermitian,4,78,0.25,0.2500000000000001,1.2168296928785487e-15,1.44754556330538e-15,1.2583512262011423e-16
random_hermitian,4,78,0.5,0.5000000000000002,2.0005778867452158e-15,3.70153767125919e-15,3.2396543050906417e-16
random_hermitian,4,78,1.0,0.9999999999999994,1.0528192410890441e-15,3.497773838239301e-15,3.338802685085858e-16
random_hermitian,4,78,2.0,2.0000000000000044,2.318842089961149e-15,1.0281051858329326e-14,9.183204941558254e-16
random_hermitian,4,78,4.0,4.0000000000009726,1.6348966850070246e-13,1.2629179810288052e-12,7.869544857503191e-14
random_hermitian,4,79,0.25,0.24999999999999983,3.882503364782003e-15,2.8983403361920458e-15,3.6438474810845517e-16
random_hermitian,4,79,0.5,0.5000000000000004,1.6359205786143901e-15,2.3940541539663397e-15,2.3022757062984956e-16
random_hermitian,4,79,1.0,0.9999999999999989,1.2093249936773005e-15,2.5002160433380584e-15,2.9223789236702845e-16
random_hermitian,4,79,2.0,2.0000000000000004,1.1547370250392516e-15,4.887878226093414e-15,3.7515389841471654e-16
random_hermitian,4,79,4.0,3.999999999999403,9.045205954274615e-14,7.073932473050844e-13,4.947826615862279e-14
random_hermitian,4,80,0.25,0.24999999999999983,2.1120584246040906e-15,1.202494450807713e-15,1.6331482822738912e-16
random_hermitian,4,80,0.5,0.4999999999999994,1.6516899727928743e-15,2.602858228686688e-15,2.860537387069422e-16
random_hermitian,4,80,1.0,0.999999999999998,1.4737596462051448e-15,2.834056207827608e-15,2.3808222831343063e-16
random_hermitian,4,80,2.0,2.0000000000000107,3.8699997307532164e-15,1.4353553508858754e-14,1.2739148829793992e-15
random_hermitian,4,80,4.0,3.9999999999953504,6.898752746967658e-13,5.104563196289798e-12,4.113290093295007e-13
random_hermitian,4,81,0.25,0.25000000000000067,3.742661002918524e-15,2.118181985300438e-15,5.242997390264263e-16
random_hermitian,4,81,0.5,0.49999999999999983,1.7251283421136806e-15,2.3292263376689003e-15,1.945439790949253e-16
random_hermitian,4,81,1.0,0.9999999999999991,8.823699332492222e-16,2.2513317459570633e-15,1.369769465498636e-16
random_hermitian,4,81,2.0,1.9999999999999953,1.5922357968977737e-15,6.025246181930693e-15,4.788706039641819e-16
random_hermitian,4,81,4.0,3.99999999999975,3.164073530906009e-14,2.318689935093571e-13,1.3250300831580789e-14
random_hermitian,4,82,0.25,0.24999999999999986,3.0613787810256244e-15,2.3669491655663963e-15,4.214391547921741e-16
random_hermitian,4,82,0.5,0.4999999999999999,1.4251954307560768e-15,1.98037121174312e-15,2.7133489646632047e-16
random_hermitian,4,82,1.0,1.0000000000000004,1.1455458304416112e-15,1.923963004343478e-15,1.6490486549861205e-16
random_hermitian,4,82,2.0,2.0,1.6465413692929172e-15,5.164687533828115e-15,6.058260169189651e-16
random_hermitian,4,82,4.0,4.000000000000096,6.775028449490696e-14,4.1704494278532513e-13,3.245050228063369e-14
random_hermitian,4,83,0.25,0.25000000000000017,3.1936224612053597e-15,2.36499480854415e-15,2.0585761061002113e-16
random_hermitian,4,83,0.5,0.49999999999999994,2.4929957799106406e-15,2.8009001513916565e-15,2.368215337805311e-16
random_hermitian,4,83,1.0,0.9999999999999997,1.0210877929667798e-15,3.756707828496136e-15,5.651970155484636e-16
random_hermitian,4,83,2.0,2.000000000000002,1.0323390105124927e-15,4.059918119136873e-15,4.529925260301443e-16
random_hermitian,4,83,4.0,3.9999999999986136,2.877596771216354e-13,2.0072062192634796e-12,1.1087205813854053e-13
random_hermitian,4,84,0.25,0.24999999999999992,2.4467550535381895e-15,2.927613197682088e-15,2.6426086373498376e-16
random_hermitian,4,84,0.5,0.5,6.663607809388236e-16,1.734081509504917e-15,1.1636852373680677e-16
random_hermitian,4,84,1.0,0.9999999999999994,1.5206278660640623e-15,3.0919180298210658e-15,2.5879221072304654e-16
random_hermitian,4,84,2.0,1.9999999999999936,3.794008197866775e-15,1.0622587810060163e-14,7.69181364829578e-16
random_hermitian,4,84,4.0,4.000000000000909,1.6591934225835487e-13,1.3062262623924573e-12,9.202893548403354e-14
random_hermitian,4,85,0.25,0.25000000000000067,2.4617909712820472e-15,2.3585856365353694e-15,2.069541145064821e-16
random_hermitian,4,85,0.5,0.49999999999999956,1.665602096681433e-15,2.486584362123675e-15,4.2930638151055936e-16
random_hermitian,4,85,1.0,1.0,8.737627753147484e-16,2.1784038272830737e-15,1.7279299173880565e-16
random_hermitian,4,85,2.0,1.9999999999999978,3.3519624889936834e-15,1.3573264883189863e-14,7.413156188738445e-16
random_hermitian,4,85,4.0,3.9999999999988614,3.3815712323460094e-13,2.6200282996490996e-12,1.5892749005670958e-13
random_hermitian,4,86,0.25,0.24999999999999978,3.096825900565822e-15,4.565646365472387e-15,5.302254175235064e-16
random_hermitian,4,86,0.5,0.5000000000000001,1.9279966757803203e-15,3.51439361046848e-15,3.846034169455544e-16
random_hermitian,4,86,1.0,1.0000000000000009,2.0536356657918633e-15,3.555683078517274e-15,4.371197102640501e-16
random_hermitian,4,86,2.0,2.0000000000000044,2.1060843286357255e-15,8.957251359317392e-15,4.834994797348954e-16
random_hermitian,4,86,4.0,4.000000000001431,4.2637796719909435e-13,3.777723201973033e-12,1.6582568696570824e-13
random_hermitian,4,87,0.25,0.24999999999999978,3.222642822565244e-15,1.8025081589428626e-15,2.476090724664032e-16
random_hermitian,4,87,0.5,0.4999999999999999,1.3965515216990872e-15,2.4313076272466487e-15,2.9905496363385975e-16
random_hermitian,4,87,1.0,0.9999999999999991,1.9453986019857186e-15,3.206261154660842e-15,3.6461293578235737e-16
random_hermitian,4,87,2.0,2.0000000000000004,1.631131805833433e-15,5.252313904952404e-15,5.782535423770695e-16
random_hermitian,4,87,4.0,4.000000000000156,1.7977724367374627e-14,1.276583860693394e-13,8.698470196570419e-15
random_hermitian,4,88,0.25,0.2499999999999999,3.505714342415179e-15,2.1215604841592088e-15,3.0422531748251783e-16
random_hermitian,4,88,0.5,0.49999999999999967,1.4528575790228397e-15,1.3905716799664564e-15,2.2858107791801637e-16
random_hermitian,4,88,1.0,1.0,9.908171955648975e-16,2.217738382195496e-15,3.2928542341884384e-16
random_hermitian,4,88,2.0,1.9999999999999822,6.983244357020044e-15,3.281599313419542e-14,2.128015651922183e-15
random_hermitian,4,88,4.0,3.999999999997489,4.390340384370804e-13,4.047236873635425e-12,2.448037538086961e-13
random_hermitian,4,89,0.25,0.2500000000000001,2.5013244822663407e-15,3.6969624690668355e-15,6.863605633345244e-16
random_hermitian,4,89,0.5,0.5000000000000001,1.676601040895057e-15,2.8810128142753044e-15,4.991644819343298e-16
random_hermitian,4,89,1.0,1.0000000000000007,1.2035330951717272e-15,3.2204524219861313e-15,4.658414125937255e-16
random_hermitian,4,89,2.0,2.000000000000002,1.7427816325621183e-15,7.809683682926446e-15,4.811540553341346e-16
random_hermitian,4,89,4.0,3.99999999999985,3.626955661914056e-14,2.3643826976685323e-13,1.3821945370880698e-14
random_hermitian,4,90,0.25,0.2499999999999993,3.1119604727740705e-15,2.129454281008915e-15,2.546335550206354e-16
random_hermitian,4,90,0.5,0.5000000000000003,1.3755252409725075e-15,1.628062011227957e-15,2.0525839447914576e-16
random_hermitian,4,90,1.0,0.9999999999999996,1.0803971450556943e-15,3.349927361463748e-15,2.928100046470766e-16
random_hermitian,4,90,2.0,1.9999999999999922,3.3337973350698082e-15,1.0093764431848828e-14,8.682975397865574e-16
random_hermitian,4,90,4.0,3.999999999999987,8.27133148222113e-14,3.353016594664645e-13,2.958315419247271e-14
random_hermitian,4,91,0.25,0.25000000000000117,3.824515699268127e-15,4.225014000873336e-15,3.6533081846761793e-16
random_hermitian,4,91,0.5,0.5000000000000009,1.894588074203428e-15,3.725154743316683e-15,4.443307452576025e-16
random_hermitian,4,91,1.0,1.0000000000000007,1.1734426649240078e-15,2.8181155751036162e-15,3.244326911172692e-16
random_hermitian,4,91,2.0,2.0,3.8463603934332966e-15,1.4495078093711372e-14,9.33369251383167e-16
random_hermitian,4,91,4.0,4.000000000000345,1.0228479285676252e-13,7.788488784527019e-13,6.073759039223413e-14
random_hermitian,4,92,0.25,0.2500000000000002,2.3489297692435945e-15,2.275809935940451e-15,2.237975937930605e-16
random_hermitian,4,92,0.5,0.5,1.5392003060371598e-15,2.358566458152336e-15,3.1428440636492954e-16
