stage,seed,negative_class,metric,score,direct_edge,mechanism,T_iso,T_floor,T_pers
confirmatory,10176,matched_spectrum,autocorrelation_persistence,0.617336297559702,False,independent_phase_randomized_target_spectra,,,
confirmatory,10176,matched_spectrum,linear_CKA,0.022240573467894903,False,independent_phase_randomized_target_spectra,,,
confirmatory,10176,matched_spectrum,VAR_ARX_predictive,0.036758483789021856,False,independent_phase_randomized_target_spectra,,,
confirmatory,10176,matched_autocorrelation,correlon_v1,0.0,False,separate_VAR1_autocorrelation_match,-0.00217703309694349,0.1681584160552394,0.027762375768283498
confirmatory,10176,matched_autocorrelation,pearson,0.06219563469133926,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10176,matched_autocorrelation,mutual_information,0.011925348665675628,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10176,matched_autocorrelation,largest_covariance_eigenvalue,1.629614374043923,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10176,matched_autocorrelation,pca_rank1_explained_variance,0.1358011978369936,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10176,matched_autocorrelation,spectral_coherence,0.12444702453943723,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10176,matched_autocorrelation,autocorrelation_persistence,0.6195792505126562,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10176,matched_autocorrelation,linear_CKA,0.021685957586815265,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10176,matched_autocorrelation,VAR_ARX_predictive,0.032307736486371974,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10176,switching_mode,correlon_v1,0.0,False,switching_direct_edge,-0.02107567886219397,0.1395006947705359,-0.004652078673237081
confirmatory,10176,switching_mode,pearson,0.07120436311374025,False,switching_direct_edge,,,
confirmatory,10176,switching_mode,mutual_information,0.013996387450855519,False,switching_direct_edge,,,
confirmatory,10176,switching_mode,largest_covariance_eigenvalue,1.5364316291277111,False,switching_direct_edge,,,
confirmatory,10176,switching_mode,pca_rank1_explained_variance,0.12803596909397597,False,switching_direct_edge,,,
confirmatory,10176,switching_mode,spectral_coherence,0.159270819143595,False,switching_direct_edge,,,
confirmatory,10176,switching_mode,autocorrelation_persistence,0.613789887697307,False,switching_direct_edge,,,
confirmatory,10176,switching_mode,linear_CKA,0.029620248318932566,False,switching_direct_edge,,,
confirmatory,10176,switching_mode,VAR_ARX_predictive,0.04104336747826487,False,switching_direct_edge,,,
confirmatory,10176,transient_mode,correlon_v1,0.0,False,transient_direct_edge,0.000463817972872399,-0.12656429849036713,-0.10115276537752074
confirmatory,10176,transient_mode,pearson,0.06415104616752561,False,transient_direct_edge,,,
confirmatory,10176,transient_mode,mutual_information,0.012394183922445401,False,transient_direct_edge,,,
confirmatory,10176,transient_mode,largest_covariance_eigenvalue,1.3672102811458153,False,transient_direct_edge,,,
confirmatory,10176,transient_mode,pca_rank1_explained_variance,0.11393419009548464,False,transient_direct_edge,,,
confirmatory,10176,transient_mode,spectral_coherence,0.13522129735839675,False,transient_direct_edge,,,
confirmatory,10176,transient_mode,autocorrelation_persistence,0.599830776290963,False,transient_direct_edge,,,
confirmatory,10176,transient_mode,linear_CKA,0.0242386069467804,False,transient_direct_edge,,,
confirmatory,10176,transient_mode,VAR_ARX_predictive,0.03228279149292823,False,transient_direct_edge,,,
confirmatory,10176,nonstationary_drift,correlon_v1,0.0,False,shared_deterministic_nonstationary_drift,-0.005990808541554621,-0.059642706353497985,0.028814409488300552
confirmatory,10176,nonstationary_drift,pearson,0.2739098227657049,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10176,nonstationary_drift,mutual_information,0.06302607191379639,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10176,nonstationary_drift,largest_covariance_eigenvalue,3.9231101723249795,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10176,nonstationary_drift,pca_rank1_explained_variance,0.3269258476937482,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10176,nonstationary_drift,spectral_coherence,0.16475353523011654,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10176,nonstationary_drift,autocorrelation_persistence,0.2767715250899271,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10176,nonstationary_drift,linear_CKA,0.332441536381968,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10176,nonstationary_drift,VAR_ARX_predictive,0.05249559418939087,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10176,finite_sample_spurious,correlon_v1,0.0,False,max_of_eight_independent_AR097_candidates,-0.006630910170248111,0.1305214586458374,0.04650907911091656
confirmatory,10176,finite_sample_spurious,pearson,0.22204264430287554,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10176,finite_sample_spurious,mutual_information,0.13777150242908898,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10176,finite_sample_spurious,largest_covariance_eigenvalue,2.7584054342392257,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10176,finite_sample_spurious,pca_rank1_explained_variance,0.22986711951993544,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10176,finite_sample_spurious,spectral_coherence,0.11456177432257372,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10176,finite_sample_spurious,autocorrelation_persistence,0.9636861659095141,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10176,finite_sample_spurious,linear_CKA,0.24130664961722215,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10176,finite_sample_spurious,VAR_ARX_predictive,0.03836953087270267,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10176,mixture_without_relational_mechanism,correlon_v1,0.43292533052279253,False,blockwise_changing_common_factor_mixture,0.29174525450518746,0.6424246458649309,0.3629171961216724
confirmatory,10176,mixture_without_relational_mechanism,pearson,0.13301325515938428,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10176,mixture_without_relational_mechanism,mutual_information,0.03446946868399969,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10176,mixture_without_relational_mechanism,largest_covariance_eigenvalue,2.2204452020792287,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10176,mixture_without_relational_mechanism,pca_rank1_explained_variance,0.18503710017326905,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10176,mixture_without_relational_mechanism,spectral_coherence,0.14169667331245947,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10176,mixture_without_relational_mechanism,autocorrelation_persistence,0.2063263703743946,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10176,mixture_without_relational_mechanism,linear_CKA,0.09692474529693397,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10176,mixture_without_relational_mechanism,VAR_ARX_predictive,0.05114048540707766,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10177,independent_noise,correlon_v1,0.0,False,independent_noise,-0.007672206044956872,-0.02980282626314835,-0.038873661454386726
confirmatory,10177,independent_noise,pearson,0.06933868800809824,False,independent_noise,,,
confirmatory,10177,independent_noise,mutual_information,0.015651335600189054,False,independent_noise,,,
confirmatory,10177,independent_noise,largest_covariance_eigenvalue,1.386556909245492,False,independent_noise,,,
confirmatory,10177,independent_noise,pca_rank1_explained_variance,0.11554640910379106,False,independent_noise,,,
confirmatory,10177,independent_noise,spectral_coherence,0.12194416148105962,False,independent_noise,,,
confirmatory,10177,independent_noise,autocorrelation_persistence,0.6844864111637916,False,independent_noise,,,
confirmatory,10177,independent_noise,linear_CKA,0.02823417670687411,False,independent_noise,,,
confirmatory,10177,independent_noise,VAR_ARX_predictive,0.028867139448403134,False,independent_noise,,,
confirmatory,10177,common_driver,correlon_v1,0.5803387055162397,False,latent_AR1_common_driver,0.3673537645106905,0.9168083892344694,0.6269286113545228
confirmatory,10177,common_driver,pearson,0.3442295784254856,False,latent_AR1_common_driver,,,
confirmatory,10177,common_driver,mutual_information,0.11762028839050409,False,latent_AR1_common_driver,,,
confirmatory,10177,common_driver,largest_covariance_eigenvalue,4.581914645237793,False,latent_AR1_common_driver,,,
confirmatory,10177,common_driver,pca_rank1_explained_variance,0.38182622043648273,False,latent_AR1_common_driver,,,
confirmatory,10177,common_driver,spectral_coherence,0.2503079200279888,False,latent_AR1_common_driver,,,
confirmatory,10177,common_driver,autocorrelation_persistence,0.6915437905275695,False,latent_AR1_common_driver,,,
confirmatory,10177,common_driver,linear_CKA,0.4686671343174127,False,latent_AR1_common_driver,,,
confirmatory,10177,common_driver,VAR_ARX_predictive,0.03260262736077291,False,latent_AR1_common_driver,,,
confirmatory,10177,matched_low_rank,correlon_v1,0.661353935980109,False,iid_rank1_common_factor,0.4584442557044015,0.9540724378023497,0.7055392232210693
confirmatory,10177,matched_low_rank,pearson,0.28739038067984907,False,iid_rank1_common_factor,,,
confirmatory,10177,matched_low_rank,mutual_information,0.08343738094778619,False,iid_rank1_common_factor,,,
confirmatory,10177,matched_low_rank,largest_covariance_eigenvalue,4.0109319561314125,False,iid_rank1_common_factor,,,
confirmatory,10177,matched_low_rank,pca_rank1_explained_variance,0.3342443296776178,False,iid_rank1_common_factor,,,
confirmatory,10177,matched_low_rank,spectral_coherence,0.5883884533542052,False,iid_rank1_common_factor,,,
confirmatory,10177,matched_low_rank,autocorrelation_persistence,0.02531527671430858,False,iid_rank1_common_factor,,,
confirmatory,10177,matched_low_rank,linear_CKA,0.3615847950825094,False,iid_rank1_common_factor,,,
confirmatory,10177,matched_low_rank,VAR_ARX_predictive,0.02962542872909657,False,iid_rank1_common_factor,,,
confirmatory,10177,matched_spectrum,correlon_v1,0.0,False,independent_phase_randomized_target_spectra,-0.007963445861040377,-0.005614678716567151,-0.016258497671647443
confirmatory,10177,matched_spectrum,pearson,0.0684444911100644,False,independent_phase_randomized_target_spectra,,,
confirmatory,10177,matched_spectrum,mutual_information,0.01352941207799574,False,independent_phase_randomized_target_spectra,,,
confirmatory,10177,matched_spectrum,largest_covariance_eigenvalue,1.4052296356316887,False,independent_phase_randomized_target_spectra,,,
confirmatory,10177,matched_spectrum,pca_rank1_explained_variance,0.11710246963597398,False,independent_phase_randomized_target_spectra,,,
confirmatory,10177,matched_spectrum,spectral_coherence,0.1291194338261187,False,independent_phase_randomized_target_spectra,,,
confirmatory,10177,matched_spectrum,autocorrelation_persistence,0.6215773362756051,False,independent_phase_randomized_target_spectra,,,
confirmatory,10177,matched_spectrum,linear_CKA,0.027544497342704203,False,independent_phase_randomized_target_spectra,,,
confirmatory,10177,matched_spectrum,VAR_ARX_predictive,0.0332990941516213,False,independent_phase_randomized_target_spectra,,,
confirmatory,10177,matched_autocorrelation,correlon_v1,0.03171691440492865,False,separate_VAR1_autocorrelation_match,0.009492129697667995,0.10597860452925681,-0.0018533181416386935
confirmatory,10177,matched_autocorrelation,pearson,0.05891971341996035,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10177,matched_autocorrelation,mutual_information,0.010063670936297786,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10177,matched_autocorrelation,largest_covariance_eigenvalue,1.5614716138937084,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10177,matched_autocorrelation,pca_rank1_explained_variance,0.13012263449114236,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10177,matched_autocorrelation,spectral_coherence,0.15599624248748015,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10177,matched_autocorrelation,autocorrelation_persistence,0.619372915186113,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10177,matched_autocorrelation,linear_CKA,0.019941382743564565,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10177,matched_autocorrelation,VAR_ARX_predictive,0.03473537081736544,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10177,switching_mode,correlon_v1,0.0,False,switching_direct_edge,-0.027655432504188796,0.27684115591773206,0.12706552279004996
confirmatory,10177,switching_mode,pearson,0.06584966085585749,False,switching_direct_edge,,,
confirmatory,10177,switching_mode,mutual_information,0.012716292929076056,False,switching_direct_edge,,,
confirmatory,10177,switching_mode,largest_covariance_eigenvalue,1.473433212413289,False,switching_direct_edge,,,
confirmatory,10177,switching_mode,pca_rank1_explained_variance,0.12278610103444075,False,switching_direct_edge,,,
confirmatory,10177,switching_mode,spectral_coherence,0.1981518717308792,False,switching_direct_edge,,,
confirmatory,10177,switching_mode,autocorrelation_persistence,0.6015712145204567,False,switching_direct_edge,,,
confirmatory,10177,switching_mode,linear_CKA,0.025165925432023555,False,switching_direct_edge,,,
confirmatory,10177,switching_mode,VAR_ARX_predictive,0.045087880864852825,False,switching_direct_edge,,,
confirmatory,10177,transient_mode,correlon_v1,0.08136447179451672,False,transient_direct_edge,0.04535362953963458,0.14596797075778312,0.01088843457005495
confirmatory,10177,transient_mode,pearson,0.06844968226183025,False,transient_direct_edge,,,
confirmatory,10177,transient_mode,mutual_information,0.01426805515577001,False,transient_direct_edge,,,
confirmatory,10177,transient_mode,largest_covariance_eigenvalue,1.40686119133516,False,transient_direct_edge,,,
confirmatory,10177,transient_mode,pca_rank1_explained_variance,0.11723843261126345,False,transient_direct_edge,,,
confirmatory,10177,transient_mode,spectral_coherence,0.14173588993293648,False,transient_direct_edge,,,
confirmatory,10177,transient_mode,autocorrelation_persistence,0.5887950746334748,False,transient_direct_edge,,,
confirmatory,10177,transient_mode,linear_CKA,0.02765215972311844,False,transient_direct_edge,,,
confirmatory,10177,transient_mode,VAR_ARX_predictive,0.03719078779583734,False,transient_direct_edge,,,
confirmatory,10177,nonstationary_drift,correlon_v1,0.0,False,shared_deterministic_nonstationary_drift,0.013715503077970467,-0.08836709788274089,0.0480732083749395
confirmatory,10177,nonstationary_drift,pearson,0.286591604576692,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10177,nonstationary_drift,mutual_information,0.06024887784296651,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10177,nonstationary_drift,largest_covariance_eigenvalue,4.151387553879516,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10177,nonstationary_drift,pca_rank1_explained_variance,0.345948962823293,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10177,nonstationary_drift,spectral_coherence,0.16240533529573017,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10177,nonstationary_drift,autocorrelation_persistence,0.293493232838647,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10177,nonstationary_drift,linear_CKA,0.34421990627170546,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10177,nonstationary_drift,VAR_ARX_predictive,0.04785674183444333,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10177,finite_sample_spurious,correlon_v1,0.0,False,max_of_eight_independent_AR097_candidates,0.03960726148809923,-0.0996058022276804,-0.008668103945331629
confirmatory,10177,finite_sample_spurious,pearson,0.2750472462373699,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10177,finite_sample_spurious,mutual_information,0.1539922318552137,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10177,finite_sample_spurious,largest_covariance_eigenvalue,3.563177201630011,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10177,finite_sample_spurious,pca_rank1_explained_variance,0.29693143346916767,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10177,finite_sample_spurious,spectral_coherence,0.140502847255459,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10177,finite_sample_spurious,autocorrelation_persistence,0.9691848918749568,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10177,finite_sample_spurious,linear_CKA,0.3406326383651623,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10177,finite_sample_spurious,VAR_ARX_predictive,0.03724411590393084,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10177,mixture_without_relational_mechanism,correlon_v1,0.40796617447094385,False,blockwise_changing_common_factor_mixture,0.2421046632654104,0.6874563970294059,0.37506932198148113
confirmatory,10177,mixture_without_relational_mechanism,pearson,0.13937669246074033,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10177,mixture_without_relational_mechanism,mutual_information,0.04156805900650551,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10177,mixture_without_relational_mechanism,largest_covariance_eigenvalue,2.118358629739453,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10177,mixture_without_relational_mechanism,pca_rank1_explained_variance,0.17652988581162105,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10177,mixture_without_relational_mechanism,spectral_coherence,0.16447721936408666,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10177,mixture_without_relational_mechanism,autocorrelation_persistence,0.170847540465804,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10177,mixture_without_relational_mechanism,linear_CKA,0.10913904092615473,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10177,mixture_without_relational_mechanism,VAR_ARX_predictive,0.05334704817989,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10178,independent_noise,correlon_v1,0.0,False,independent_noise,-0.016254334343893034,0.20124492943730754,0.044925614839113726
confirmatory,10178,independent_noise,pearson,0.07438506913075318,False,independent_noise,,,
confirmatory,10178,independent_noise,mutual_information,0.01680223841474593,False,independent_noise,,,
confirmatory,10178,independent_noise,largest_covariance_eigenvalue,1.458176136963747,False,independent_noise,,,
confirmatory,10178,independent_noise,pca_rank1_explained_variance,0.12151467808031223,False,independent_noise,,,
confirmatory,10178,independent_noise,spectral_coherence,0.11133372872283834,False,independent_noise,,,
confirmatory,10178,independent_noise,autocorrelation_persistence,0.6934695544593689,False,independent_noise,,,
confirmatory,10178,independent_noise,linear_CKA,0.03244605813937957,False,independent_noise,,,
confirmatory,10178,independent_noise,VAR_ARX_predictive,0.03189206582299686,False,independent_noise,,,
confirmatory,10178,common_driver,correlon_v1,0.4994928850204,False,latent_AR1_common_driver,0.28978319474188935,0.8609648410020005,0.4843736034968048
confirmatory,10178,common_driver,pearson,0.40473458716379584,False,latent_AR1_common_driver,,,
confirmatory,10178,common_driver,mutual_information,0.1069829017282683,False,latent_AR1_common_driver,,,
confirmatory,10178,common_driver,largest_covariance_eigenvalue,5.379396000877222,False,latent_AR1_common_driver,,,
confirmatory,10178,common_driver,pca_rank1_explained_variance,0.4482830000731016,False,latent_AR1_common_driver,,,
confirmatory,10178,common_driver,spectral_coherence,0.2241501875107742,False,latent_AR1_common_driver,,,
confirmatory,10178,common_driver,autocorrelation_persistence,0.7195239703525796,False,latent_AR1_common_driver,,,
confirmatory,10178,common_driver,linear_CKA,0.5471837024201455,False,latent_AR1_common_driver,,,
confirmatory,10178,common_driver,VAR_ARX_predictive,0.038188132420385434,False,latent_AR1_common_driver,,,
confirmatory,10178,matched_low_rank,correlon_v1,0.6254840013022857,False,iid_rank1_common_factor,0.4110016114822466,0.9518946518826898,0.6919644682563362
confirmatory,10178,matched_low_rank,pearson,0.2947778086203925,False,iid_rank1_common_factor,,,
confirmatory,10178,matched_low_rank,mutual_information,0.08284403213515457,False,iid_rank1_common_factor,,,
confirmatory,10178,matched_low_rank,largest_covariance_eigenvalue,4.096249075572974,False,iid_rank1_common_factor,,,
confirmatory,10178,matched_low_rank,pca_rank1_explained_variance,0.3413540896310811,False,iid_rank1_common_factor,,,
confirmatory,10178,matched_low_rank,spectral_coherence,0.5835220016861776,False,iid_rank1_common_factor,,,
confirmatory,10178,matched_low_rank,autocorrelation_persistence,0.033226807148745006,False,iid_rank1_common_factor,,,
confirmatory,10178,matched_low_rank,linear_CKA,0.3740551611244233,False,iid_rank1_common_factor,,,
confirmatory,10178,matched_low_rank,VAR_ARX_predictive,0.03200555442927816,False,iid_rank1_common_factor,,,
confirmatory,10178,matched_spectrum,correlon_v1,0.017175951783775803,False,independent_phase_randomized_target_spectra,0.05111907484061287,0.005771100525555878,0.10484041935713098
confirmatory,10178,matched_spectrum,pearson,0.05773192886978046,False,independent_phase_randomized_target_spectra,,,
confirmatory,10178,matched_spectrum,mutual_information,0.010237863258552804,False,independent_phase_randomized_target_spectra,,,
confirmatory,10178,matched_spectrum,largest_covariance_eigenvalue,1.3229887123684168,False,independent_phase_randomized_target_spectra,,,
confirmatory,10178,matched_spectrum,pca_rank1_explained_variance,0.11024905936403474,False,independent_phase_randomized_target_spectra,,,
confirmatory,10178,matched_spectrum,spectral_coherence,0.13918064513160755,False,independent_phase_randomized_target_spectra,,,
confirmatory,10178,matched_spectrum,autocorrelation_persistence,0.6128579796251378,False,independent_phase_randomized_target_spectra,,,
confirmatory,10178,matched_spectrum,linear_CKA,0.01955481132428497,False,independent_phase_randomized_target_spectra,,,
confirmatory,10178,matched_spectrum,VAR_ARX_predictive,0.03153645281320494,False,independent_phase_randomized_target_spectra,,,
confirmatory,10178,matched_autocorrelation,correlon_v1,0.07851429975240402,False,separate_VAR1_autocorrelation_match,0.04795979960233748,0.1285346335206518,-0.014158276464728725
confirmatory,10178,matched_autocorrelation,pearson,0.057727456520034776,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10178,matched_autocorrelation,mutual_information,0.009843468502283348,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10178,matched_autocorrelation,largest_covariance_eigenvalue,1.6378444316134533,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10178,matched_autocorrelation,pca_rank1_explained_variance,0.13648703596778777,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10178,matched_autocorrelation,spectral_coherence,0.12877859663651756,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10178,matched_autocorrelation,autocorrelation_persistence,0.6191307598253977,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10178,matched_autocorrelation,linear_CKA,0.01898940826560347,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10178,matched_autocorrelation,VAR_ARX_predictive,0.03244803721999445,False,separate_VAR1_autocorrelation_match,,,
confirmatory,10178,switching_mode,correlon_v1,0.0,False,switching_direct_edge,-0.022333077620220798,0.08494667970603428,-0.07457987359734866
confirmatory,10178,switching_mode,pearson,0.077070940966479,False,switching_direct_edge,,,
confirmatory,10178,switching_mode,mutual_information,0.017036940136318623,False,switching_direct_edge,,,
confirmatory,10178,switching_mode,largest_covariance_eigenvalue,1.4268668078074673,False,switching_direct_edge,,,
confirmatory,10178,switching_mode,pca_rank1_explained_variance,0.11890556731728898,False,switching_direct_edge,,,
confirmatory,10178,switching_mode,spectral_coherence,0.14602911972956453,False,switching_direct_edge,,,
confirmatory,10178,switching_mode,autocorrelation_persistence,0.6205810118847573,False,switching_direct_edge,,,
confirmatory,10178,switching_mode,linear_CKA,0.034688690056561805,False,switching_direct_edge,,,
confirmatory,10178,switching_mode,VAR_ARX_predictive,0.04553617746955535,False,switching_direct_edge,,,
confirmatory,10178,transient_mode,correlon_v1,0.0,False,transient_direct_edge,0.0046936908322306875,-0.0035131156382634393,0.01849424739431843
confirmatory,10178,transient_mode,pearson,0.07157855217842791,False,transient_direct_edge,,,
confirmatory,10178,transient_mode,mutual_information,0.015763076953783983,False,transient_direct_edge,,,
confirmatory,10178,transient_mode,largest_covariance_eigenvalue,1.445180293981947,False,transient_direct_edge,,,
confirmatory,10178,transient_mode,pca_rank1_explained_variance,0.12043169116516218,False,transient_direct_edge,,,
confirmatory,10178,transient_mode,spectral_coherence,0.141729554766792,False,transient_direct_edge,,,
confirmatory,10178,transient_mode,autocorrelation_persistence,0.5999730968186692,False,transient_direct_edge,,,
confirmatory,10178,transient_mode,linear_CKA,0.029830993635320397,False,transient_direct_edge,,,
confirmatory,10178,transient_mode,VAR_ARX_predictive,0.03524217621270559,False,transient_direct_edge,,,
confirmatory,10178,nonstationary_drift,correlon_v1,0.0071192528114141194,False,shared_deterministic_nonstationary_drift,0.038306093419850085,0.001323125280286705,0.15844412760448628
confirmatory,10178,nonstationary_drift,pearson,0.2628597975385704,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10178,nonstationary_drift,mutual_information,0.07042241778518943,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10178,nonstationary_drift,largest_covariance_eigenvalue,3.722761410479565,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10178,nonstationary_drift,pca_rank1_explained_variance,0.31023011753996377,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10178,nonstationary_drift,spectral_coherence,0.1546949469397642,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10178,nonstationary_drift,autocorrelation_persistence,0.2649844250094097,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10178,nonstationary_drift,linear_CKA,0.3192461947256936,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10178,nonstationary_drift,VAR_ARX_predictive,0.047227207045877295,False,shared_deterministic_nonstationary_drift,,,
confirmatory,10178,finite_sample_spurious,correlon_v1,0.0,False,max_of_eight_independent_AR097_candidates,0.02164853736880329,-0.03004528145394752,0.0006629700847829434
confirmatory,10178,finite_sample_spurious,pearson,0.2750472462373699,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10178,finite_sample_spurious,mutual_information,0.1539922318552137,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10178,finite_sample_spurious,largest_covariance_eigenvalue,3.563177201630011,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10178,finite_sample_spurious,pca_rank1_explained_variance,0.29693143346916767,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10178,finite_sample_spurious,spectral_coherence,0.140502847255459,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10178,finite_sample_spurious,autocorrelation_persistence,0.9691848918749568,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10178,finite_sample_spurious,linear_CKA,0.3406326383651623,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10178,finite_sample_spurious,VAR_ARX_predictive,0.03724411590393084,False,max_of_eight_independent_AR097_candidates,,,
confirmatory,10178,mixture_without_relational_mechanism,correlon_v1,0.21437128283211596,False,blockwise_changing_common_factor_mixture,0.19476938932741195,0.23594594130926566,0.2590330371691043
confirmatory,10178,mixture_without_relational_mechanism,pearson,0.13047777018042203,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10178,mixture_without_relational_mechanism,mutual_information,0.04094055146151809,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10178,mixture_without_relational_mechanism,largest_covariance_eigenvalue,1.908067681975908,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10178,mixture_without_relational_mechanism,pca_rank1_explained_variance,0.15900564016465896,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10178,mixture_without_relational_mechanism,spectral_coherence,0.15645693864801302,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10178,mixture_without_relational_mechanism,autocorrelation_persistence,0.1952273118115738,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10178,mixture_without_relational_mechanism,linear_CKA,0.09772237323704484,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10178,mixture_without_relational_mechanism,VAR_ARX_predictive,0.048625151090027574,False,blockwise_changing_common_factor_mixture,,,
confirmatory,10179,independent_noise,correlon_v1,0.0,False,independent_noise,-0.010954875697454819,-0.009942375039675891,-0.13168275468020163
confirmatory,10179,independent_noise,pearson,0.07230892062933558,False,independent_noise,,,
confirmatory,10179,independent_noise,mutual_information,0.016020497670869105,False,independent_noise,,,
confirmatory,10179,independent_noise,largest_covariance_eigenvalue,1.449291507822617,False,independent_noise,,,
confirmatory,10179,independent_noise,pca_rank1_explained_variance,0.12077429231855147,False,independent_noise,,,
confirmatory,10179,independent_noise,spectral_coherence,0.10335621951973485,False,independent_noise,,,
confirmatory,10179,independent_noise,autocorrelation_persistence,0.6907530926019255,False,independent_noise,,,
confirmatory,10179,independent_noise,linear_CKA,0.030615624169379872,False,independent_noise,,,
confirmatory,10179,independent_noise,VAR_ARX_predictive,0.034102892442835375,False,independent_noise,,,
confirmatory,10179,common_driver,correlon_v1,0.5002254222160905,False,latent_AR1_common_driver,0.2976861145371477,0.8405681716808484,0.5405030123950202
confirmatory,10179,common_driver,pearson,0.3969331207164771,False,latent_AR1_common_driver,,,
