stage,seed,target_class,metric,base_score,P,D,Delta,weakest_preserve_transform,strongest_destroy_transform,T_iso,T_floor,T_pers
pilot,17,history_dependent_relational_mode,mutual_information,0.011926557676977922,0.9910454894258734,1.0,-0.00895451057412655,P5_observation_noise,D3_IAAFT_surrogate,,,
pilot,17,history_dependent_relational_mode,largest_covariance_eigenvalue,1.3360711978357072,0.8751532575532387,1.0,-0.1248467424467613,P7_coarse_graining,D1_temporal_shuffle,,,
pilot,17,history_dependent_relational_mode,pca_rank1_explained_variance,0.11133926648630892,1.0,1.0,0.0,P1_node_permutation,D1_temporal_shuffle,,,
pilot,17,history_dependent_relational_mode,spectral_coherence,0.10556709486373854,0.9961675930250198,1.0,-0.003832406974980218,P5_observation_noise,D1_temporal_shuffle,,,
pilot,17,history_dependent_relational_mode,autocorrelation_persistence,0.6012008108854147,0.8126441175352594,1.0,-0.18735588246474055,P7_coarse_graining,D5_source_swap,,,
pilot,17,history_dependent_relational_mode,linear_CKA,0.02328141320337631,0.5352974666604244,1.0,-0.46470253333957556,P2_global_scaling,D2_phase_randomization,,,
pilot,17,history_dependent_relational_mode,VAR_ARX_predictive,0.029370064752761604,1.0,1.0,0.0,P1_node_permutation,D2_phase_randomization,,,
pilot,18,persistent_shared_mode,correlon_v1,0.35265491085621375,0.9970790525804482,1.0,-0.0029209474195518448,P2_global_scaling,D6_common_driver_replacement,0.21333030773784717,0.5829714843135729,0.5330731427721229
pilot,18,persistent_shared_mode,pearson,0.22494922021549746,0.8947961639312533,0.7616493110528507,0.13314685287840256,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,18,persistent_shared_mode,mutual_information,0.07927737392538181,0.9793387257925622,0.47898300710919284,0.5003557186833694,P5_observation_noise,D6_common_driver_replacement,,,
pilot,18,persistent_shared_mode,largest_covariance_eigenvalue,3.1315900600403284,0.9193987395428579,0.8966554699035039,0.022743269639354025,P6_time_reparameterization,D6_common_driver_replacement,,,
pilot,18,persistent_shared_mode,pca_rank1_explained_variance,0.26096583833669396,0.9903399646125395,0.8966554699035041,0.09368449470903539,P5_observation_noise,D6_common_driver_replacement,,,
pilot,18,persistent_shared_mode,spectral_coherence,0.23807239730287305,0.7466010434035009,1.0,-0.25339895659649914,P2_global_scaling,D6_common_driver_replacement,,,
pilot,18,persistent_shared_mode,autocorrelation_persistence,0.6990384946026352,0.881492158595459,1.0,-0.11850784140454096,P7_coarse_graining,D5_source_swap,,,
pilot,18,persistent_shared_mode,linear_CKA,0.2629246633060907,0.8415300313298935,0.5865786197512527,0.25495141157864076,P2_global_scaling,D6_common_driver_replacement,,,
pilot,18,persistent_shared_mode,VAR_ARX_predictive,0.048825434296325854,0.9980610302468114,0.9233382647242693,0.07472276552254209,P5_observation_noise,D6_common_driver_replacement,,,
pilot,18,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D1_temporal_shuffle,-0.01120443005330543,0.01287848879480126,0.03235675459297288
pilot,18,direct_coupling_SCM,pearson,0.07611088647709348,0.9905578129268849,0.8397547141821017,0.15080309874478326,P4_orthogonal_basis_rotation,D5_source_swap,,,
pilot,18,direct_coupling_SCM,mutual_information,0.01524100617216606,0.9882713982951441,0.7752033728921479,0.2130680254029962,P5_observation_noise,D7_history_destruction,,,
pilot,18,direct_coupling_SCM,largest_covariance_eigenvalue,1.700625322895323,0.8758949103621261,0.9491803308897243,-0.07328542052759823,P7_coarse_graining,D7_history_destruction,,,
pilot,18,direct_coupling_SCM,pca_rank1_explained_variance,0.14171877690794363,0.9894824083406191,0.9491803308897235,0.040302077450895535,P5_observation_noise,D7_history_destruction,,,
pilot,18,direct_coupling_SCM,spectral_coherence,0.1586340154995122,0.8439212907307776,1.0,-0.1560787092692224,P2_global_scaling,D2_phase_randomization,,,
pilot,18,direct_coupling_SCM,autocorrelation_persistence,0.6032618525272667,0.816331860435051,1.0,-0.18366813956494898,P7_coarse_graining,D5_source_swap,,,
pilot,18,direct_coupling_SCM,linear_CKA,0.03339877170923096,0.7946819003972558,0.7134669900423527,0.08121491035490314,P2_global_scaling,D6_common_driver_replacement,,,
pilot,18,direct_coupling_SCM,VAR_ARX_predictive,0.05589022144705241,0.9442914609639211,0.6892634057057456,0.2550280552581755,P5_observation_noise,D6_common_driver_replacement,,,
pilot,18,history_dependent_relational_mode,correlon_v1,0.05937124437121006,0.0,0.4011579340725428,-0.4011579340725428,P6_time_reparameterization,D7_history_destruction,0.028664915432642366,0.12297069797638012,0.028830844211975237
pilot,18,history_dependent_relational_mode,pearson,0.06714840463031767,0.9780979076348949,0.9297353215528272,0.04836258608206767,P5_observation_noise,D5_source_swap,,,
pilot,18,history_dependent_relational_mode,mutual_information,0.012353300534581724,0.9658478704374291,0.9871479850052559,-0.021300114567826767,P5_observation_noise,D5_source_swap,,,
pilot,18,history_dependent_relational_mode,largest_covariance_eigenvalue,1.6973955040091742,0.896919351358001,1.0,-0.10308064864199895,P7_coarse_graining,D7_history_destruction,,,
pilot,18,history_dependent_relational_mode,pca_rank1_explained_variance,0.14144962533409786,0.9840317015716865,1.0,-0.015968298428313488,P5_observation_noise,D7_history_destruction,,,
pilot,18,history_dependent_relational_mode,spectral_coherence,0.16528031031158733,0.6695030859130129,1.0,-0.3304969140869871,P2_global_scaling,D6_common_driver_replacement,,,
pilot,18,history_dependent_relational_mode,autocorrelation_persistence,0.6244724484724832,0.7961760547507105,0.9997940373385963,-0.20361798258788577,P7_coarse_graining,D5_source_swap,,,
pilot,18,history_dependent_relational_mode,linear_CKA,0.025676831044777727,0.8608866053571744,0.8711907477111637,-0.010304142353989243,P2_global_scaling,D5_source_swap,,,
pilot,18,history_dependent_relational_mode,VAR_ARX_predictive,0.032614249816157403,0.9706584722266471,1.0,-0.02934152777335286,P2_global_scaling,D6_common_driver_replacement,,,
pilot,19,persistent_shared_mode,correlon_v1,0.4916975773000503,0.9774563986655468,0.9591431487690784,0.01831324989646843,P6_time_reparameterization,D6_common_driver_replacement,0.3193702029621378,0.7570102197398829,0.5532215183545839
pilot,19,persistent_shared_mode,pearson,0.2670917510399606,0.8590539513075741,0.7308862887292631,0.12816766257831103,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,19,persistent_shared_mode,mutual_information,0.09318848753316289,0.9910782165943024,0.46215521386721414,0.5289230027270883,P5_observation_noise,D6_common_driver_replacement,,,
pilot,19,persistent_shared_mode,largest_covariance_eigenvalue,3.62232132580783,0.9749682817198005,0.8424614252477547,0.13250685647204585,P7_coarse_graining,D6_common_driver_replacement,,,
pilot,19,persistent_shared_mode,pca_rank1_explained_variance,0.30186011048398587,0.9937437154995741,0.8424614252477544,0.15128229025181972,P5_observation_noise,D6_common_driver_replacement,,,
pilot,19,persistent_shared_mode,spectral_coherence,0.254475489006361,0.6330931578238654,1.0,-0.36690684217613456,P2_global_scaling,D6_common_driver_replacement,,,
pilot,19,persistent_shared_mode,autocorrelation_persistence,0.7280676731760359,0.9000292307314042,0.9983420844121528,-0.0983128536807486,P7_coarse_graining,D2_phase_randomization,,,
pilot,19,persistent_shared_mode,linear_CKA,0.34212862749478395,0.7567871010301482,0.567021295874325,0.1897658051558232,P2_global_scaling,D6_common_driver_replacement,,,
pilot,19,persistent_shared_mode,VAR_ARX_predictive,0.045009312931114986,0.9926675923270432,1.0,-0.007332407672956842,P2_global_scaling,D6_common_driver_replacement,,,
pilot,19,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D6_common_driver_replacement,-0.015738662169612616,0.021986136595934055,-0.08765687892556051
pilot,19,direct_coupling_SCM,pearson,0.07081213557909104,0.9821068967512234,0.9431997015091811,0.038907195242042336,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,19,direct_coupling_SCM,mutual_information,0.013932352869215014,0.9999997970977844,0.8262484432027166,0.1737513538950678,P2_global_scaling,D2_phase_randomization,,,
pilot,19,direct_coupling_SCM,largest_covariance_eigenvalue,1.5169836267444252,0.8758005652046704,1.0,-0.12419943479532958,P7_coarse_graining,D5_source_swap,,,
pilot,19,direct_coupling_SCM,pca_rank1_explained_variance,0.1264153022287021,1.0,1.0,0.0,P1_node_permutation,D5_source_swap,,,
pilot,19,direct_coupling_SCM,spectral_coherence,0.14986900565826922,0.9689240845811412,1.0,-0.03107591541885879,P6_time_reparameterization,D4_edge_cutting,,,
pilot,19,direct_coupling_SCM,autocorrelation_persistence,0.6033911663927208,0.8073674381643584,1.0,-0.1926325618356416,P7_coarse_graining,D5_source_swap,,,
pilot,19,direct_coupling_SCM,linear_CKA,0.029397394578128386,0.4202253536382117,0.8981241456878923,-0.47789879204968067,P2_global_scaling,D6_common_driver_replacement,,,
pilot,19,direct_coupling_SCM,VAR_ARX_predictive,0.052193670593599806,0.9492339415261324,0.6595161678872861,0.2897177736388463,P2_global_scaling,D6_common_driver_replacement,,,
pilot,19,history_dependent_relational_mode,correlon_v1,0.03863521514435692,0.0,0.7570177688864472,-0.7570177688864472,P6_time_reparameterization,D4_edge_cutting,0.01333036137635174,0.11197594777128718,0.025337300943076013
pilot,19,history_dependent_relational_mode,pearson,0.08292267609570377,0.9929583438899302,0.8024860409417108,0.19047230294821937,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
pilot,19,history_dependent_relational_mode,mutual_information,0.018128236292461963,0.9908310593665444,0.7334135823608653,0.2574174770056791,P5_observation_noise,D4_edge_cutting,,,
pilot,19,history_dependent_relational_mode,largest_covariance_eigenvalue,1.8519892366169168,0.8930392414051029,0.9741048096592859,-0.08106556825418298,P7_coarse_graining,D8_block_shuffle,,,
pilot,19,history_dependent_relational_mode,pca_rank1_explained_variance,0.15433243638474317,0.9997712875153552,0.9741048096592859,0.025666477856069236,P5_observation_noise,D8_block_shuffle,,,
pilot,19,history_dependent_relational_mode,spectral_coherence,0.15564157270447757,0.9673319265393475,1.0,-0.03266807346065248,P2_global_scaling,D3_IAAFT_surrogate,,,
pilot,19,history_dependent_relational_mode,autocorrelation_persistence,0.6269728625788523,0.8572108453186974,0.9993129145058538,-0.1421020691871564,P7_coarse_graining,D2_phase_randomization,,,
pilot,19,history_dependent_relational_mode,linear_CKA,0.038770801089345046,0.7075140407672308,0.6692712530047484,0.038242787762482355,P2_global_scaling,D6_common_driver_replacement,,,
pilot,19,history_dependent_relational_mode,VAR_ARX_predictive,0.034193809347570325,0.9999999999999983,1.0,-1.6653345369377348e-15,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
