stage,seed,target_class,metric,base_score,P,D,Delta,weakest_preserve_transform,strongest_destroy_transform,T_iso,T_floor,T_pers
confirmatory,10003,history_dependent_relational_mode,pca_rank1_explained_variance,0.10956788830019204,0.9890607858192791,1.0,-0.010939214180720858,P5_observation_noise,D3_IAAFT_surrogate,,,
confirmatory,10003,history_dependent_relational_mode,spectral_coherence,0.13315230735660508,0.9919859712137986,1.0,-0.008014028786201388,P2_global_scaling,D3_IAAFT_surrogate,,,
confirmatory,10003,history_dependent_relational_mode,autocorrelation_persistence,0.6079336938682908,0.7985812015272367,1.0,-0.20141879847276334,P7_coarse_graining,D5_source_swap,,,
confirmatory,10003,history_dependent_relational_mode,linear_CKA,0.020566241684999945,0.9723910126744526,1.0,-0.027608987325547396,P5_observation_noise,D3_IAAFT_surrogate,,,
confirmatory,10003,history_dependent_relational_mode,VAR_ARX_predictive,0.037679046662194626,1.0,0.9262644464787869,0.07373555352121308,P1_node_permutation,D4_edge_cutting,,,
confirmatory,10004,persistent_shared_mode,correlon_v1,0.38612531386525817,0.9726897326494744,0.8750194368024125,0.097670295847062,P6_time_reparameterization,D6_common_driver_replacement,0.20050361900394326,0.7435913563466003,0.4980920718034288
confirmatory,10004,persistent_shared_mode,pearson,0.1780263164291438,0.9146122466066594,0.7231405686425272,0.19147167796413223,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
confirmatory,10004,persistent_shared_mode,mutual_information,0.07499809281909275,0.9936084422224132,0.4063177981428288,0.5872906440795844,P5_observation_noise,D6_common_driver_replacement,,,
confirmatory,10004,persistent_shared_mode,largest_covariance_eigenvalue,2.4724544894506097,0.9537976121478366,0.895966208010594,0.05783140413724264,P7_coarse_graining,D6_common_driver_replacement,,,
confirmatory,10004,persistent_shared_mode,pca_rank1_explained_variance,0.2060378741208842,0.9902805317711929,0.8959662080105938,0.09431432376059912,P5_observation_noise,D6_common_driver_replacement,,,
confirmatory,10004,persistent_shared_mode,spectral_coherence,0.21718030743611944,0.6375970828708023,1.0,-0.3624029171291977,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10004,persistent_shared_mode,autocorrelation_persistence,0.6806917598824426,0.8772613777356714,1.0,-0.12273862226432863,P7_coarse_graining,D5_source_swap,,,
confirmatory,10004,persistent_shared_mode,linear_CKA,0.17858081060334155,0.49275326370036354,0.5261147771836712,-0.033361513483307625,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10004,persistent_shared_mode,VAR_ARX_predictive,0.05091276229388564,0.9069909380428113,0.8946592033687674,0.012331734674043915,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10004,direct_coupling_SCM,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D2_phase_randomization,-0.012887158034697407,0.13581279416613995,0.06373018472134684
confirmatory,10004,direct_coupling_SCM,pearson,0.07654828205100168,0.9945568938903605,1.0,-0.005443106109639495,P5_observation_noise,D3_IAAFT_surrogate,,,
confirmatory,10004,direct_coupling_SCM,mutual_information,0.01712544936226923,0.9910198459699084,1.0,-0.008980154030091558,P5_observation_noise,D3_IAAFT_surrogate,,,
confirmatory,10004,direct_coupling_SCM,largest_covariance_eigenvalue,1.5988899339876521,0.8967800567325981,1.0,-0.10321994326740191,P7_coarse_graining,D7_history_destruction,,,
confirmatory,10004,direct_coupling_SCM,pca_rank1_explained_variance,0.13324082783230434,0.9956486809168484,1.0,-0.004351319083151561,P5_observation_noise,D7_history_destruction,,,
confirmatory,10004,direct_coupling_SCM,spectral_coherence,0.12332139972952522,0.9760009345946946,1.0,-0.023999065405305386,P2_global_scaling,D1_temporal_shuffle,,,
confirmatory,10004,direct_coupling_SCM,autocorrelation_persistence,0.6121308236241239,0.8047417435028646,1.0,-0.19525825649713535,P7_coarse_graining,D3_IAAFT_surrogate,,,
confirmatory,10004,direct_coupling_SCM,linear_CKA,0.03389781867524028,0.7037478806044117,1.0,-0.29625211939558826,P2_global_scaling,D3_IAAFT_surrogate,,,
confirmatory,10004,direct_coupling_SCM,VAR_ARX_predictive,0.04851871881099612,0.9274821969998436,0.8600220193073036,0.06746017769253998,P6_time_reparameterization,D3_IAAFT_surrogate,,,
confirmatory,10004,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D4_edge_cutting,0.03359483129457727,-0.021017641538886342,0.06911057832886097
confirmatory,10004,history_dependent_relational_mode,pearson,0.06907043167365964,0.9727236856662357,0.9518331255885544,0.02089056007768131,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
confirmatory,10004,history_dependent_relational_mode,mutual_information,0.01316982608009487,0.9999996824037299,0.8942025057238715,0.10579717667985844,P2_global_scaling,D4_edge_cutting,,,
confirmatory,10004,history_dependent_relational_mode,largest_covariance_eigenvalue,1.4615790819212755,0.8741333882226386,1.0,-0.12586661177736136,P7_coarse_graining,D4_edge_cutting,,,
confirmatory,10004,history_dependent_relational_mode,pca_rank1_explained_variance,0.12179825682677299,1.0,1.0,0.0,P1_node_permutation,D4_edge_cutting,,,
confirmatory,10004,history_dependent_relational_mode,spectral_coherence,0.13696271777972,0.9252552272833446,1.0,-0.07474477271665536,P2_global_scaling,D3_IAAFT_surrogate,,,
confirmatory,10004,history_dependent_relational_mode,autocorrelation_persistence,0.5972525760832883,0.7851361073321437,1.0,-0.21486389266785633,P7_coarse_graining,D5_source_swap,,,
confirmatory,10004,history_dependent_relational_mode,linear_CKA,0.027949488526329568,0.7321679234541307,0.9139884499837228,-0.18182052652959202,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10004,history_dependent_relational_mode,VAR_ARX_predictive,0.033319812944454574,0.9677761395679139,1.0,-0.03222386043208614,P2_global_scaling,D3_IAAFT_surrogate,,,
confirmatory,10005,persistent_shared_mode,correlon_v1,0.31183961977962255,0.9470237250921143,1.0,-0.0529762749078857,P5_observation_noise,D6_common_driver_replacement,0.18904192699087707,0.5144041325234291,0.3160392927044714
confirmatory,10005,persistent_shared_mode,pearson,0.2258156259235385,0.8845003776483518,0.7764552976071218,0.10804508004122992,P4_orthogonal_basis_rotation,D6_common_driver_replacement,,,
confirmatory,10005,persistent_shared_mode,mutual_information,0.07186963138383073,0.9920994651106181,0.5275827578135719,0.4645167072970462,P5_observation_noise,D6_common_driver_replacement,,,
confirmatory,10005,persistent_shared_mode,largest_covariance_eigenvalue,3.1960879969136746,0.9134071130387981,0.8838315016280891,0.02957561141070897,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10005,persistent_shared_mode,pca_rank1_explained_variance,0.2663406664094729,0.9961781796080206,0.8838315016280892,0.11234667797993136,P5_observation_noise,D6_common_driver_replacement,,,
confirmatory,10005,persistent_shared_mode,spectral_coherence,0.2880476533675361,0.4038619756580962,1.0,-0.5961380243419039,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10005,persistent_shared_mode,autocorrelation_persistence,0.706153346911036,0.8924728744114947,0.9994385105357927,-0.10696563612429799,P7_coarse_graining,D2_phase_randomization,,,
confirmatory,10005,persistent_shared_mode,linear_CKA,0.25925594158439524,0.4491148496645465,0.6264098264947,-0.1772949768301535,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10005,persistent_shared_mode,VAR_ARX_predictive,0.05162575950538356,0.8581799321491445,0.8927817735806343,-0.03460184143148981,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10005,direct_coupling_SCM,correlon_v1,0.044331270914081206,0.0,1.0,-1.0,P6_time_reparameterization,D1_temporal_shuffle,0.025886754007951582,0.07591765194871467,0.06881204045687805
confirmatory,10005,direct_coupling_SCM,pearson,0.08906099465194878,0.9805502680777749,0.7765259561047113,0.2040243119730636,P4_orthogonal_basis_rotation,D4_edge_cutting,,,
confirmatory,10005,direct_coupling_SCM,mutual_information,0.018803844738461972,0.9896794864836328,0.7406055896988314,0.2490738967848014,P5_observation_noise,D4_edge_cutting,,,
confirmatory,10005,direct_coupling_SCM,largest_covariance_eigenvalue,1.7543803900718435,0.8770774627789227,0.9095672926643685,-0.0324898298854458,P7_coarse_graining,D7_history_destruction,,,
confirmatory,10005,direct_coupling_SCM,pca_rank1_explained_variance,0.14619836583932025,0.9974737488629929,0.909567292664369,0.08790645619862392,P5_observation_noise,D7_history_destruction,,,
confirmatory,10005,direct_coupling_SCM,spectral_coherence,0.2045413301717079,0.6753588404952188,0.8398939623614391,-0.16453512186622032,P2_global_scaling,D6_common_driver_replacement,,,
confirmatory,10005,direct_coupling_SCM,autocorrelation_persistence,0.6025510217482154,0.7889992585536812,1.0,-0.21100074144631875,P7_coarse_graining,D5_source_swap,,,
confirmatory,10005,direct_coupling_SCM,linear_CKA,0.04601362352581817,0.4360451207432627,0.6131939999607922,-0.17714887921752948,P2_global_scaling,D4_edge_cutting,,,
confirmatory,10005,direct_coupling_SCM,VAR_ARX_predictive,0.05109560393332624,0.955799041312803,0.7396063565175987,0.21619268479520437,P5_observation_noise,D8_block_shuffle,,,
confirmatory,10005,history_dependent_relational_mode,correlon_v1,0.0,0.0,1.0,-1.0,P1_node_permutation,D7_history_destruction,-0.05183829729940871,0.052469092152433755,-0.04292015423322662
