stage,seed,target_class,metric,transform_set,transform,base_score,transformed_score,retention
confirmatory,10000,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P4_orthogonal_basis_rotation,1.794895456308617,1.7948954563086181,1.0
confirmatory,10000,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P4_orthogonal_basis_rotation,0.14957462135905147,0.1495746213590516,1.0
confirmatory,10000,direct_coupling_SCM,spectral_coherence,PRESERVE,P4_orthogonal_basis_rotation,0.12945194241120625,0.1294519424112063,1.0
confirmatory,10000,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P4_orthogonal_basis_rotation,0.6113342918864179,0.6068628879177335,0.992685828313529
confirmatory,10000,direct_coupling_SCM,linear_CKA,PRESERVE,P4_orthogonal_basis_rotation,0.03738456932132049,0.037384569321320484,0.9999999999999998
confirmatory,10000,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P4_orthogonal_basis_rotation,0.05387197764653556,0.05387197764653562,1.0
confirmatory,10000,direct_coupling_SCM,correlon_v1,PRESERVE,P5_observation_noise,0.026732156017182332,0.03382820983570668,1.0
confirmatory,10000,direct_coupling_SCM,pearson,PRESERVE,P5_observation_noise,0.08138114335043073,0.08021258500012725,0.9856409199699786
confirmatory,10000,direct_coupling_SCM,mutual_information,PRESERVE,P5_observation_noise,0.017004068284241614,0.01642287656631014,0.9658204314275727
confirmatory,10000,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P5_observation_noise,1.794895456308617,1.8189721284746765,1.0
confirmatory,10000,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P5_observation_noise,0.14957462135905147,0.149500412901009,0.9995038699923274
confirmatory,10000,direct_coupling_SCM,spectral_coherence,PRESERVE,P5_observation_noise,0.12945194241120625,0.12672669564279854,0.9789478109200485
confirmatory,10000,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P5_observation_noise,0.6113342918864179,0.6054536113645096,0.9903805812957719
confirmatory,10000,direct_coupling_SCM,linear_CKA,PRESERVE,P5_observation_noise,0.03738456932132049,0.03660902661637411,0.9792550049652681
confirmatory,10000,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P5_observation_noise,0.05387197764653556,0.05172313086811314,0.9601119752365243
confirmatory,10000,direct_coupling_SCM,correlon_v1,PRESERVE,P6_time_reparameterization,0.026732156017182332,0.0,0.0
confirmatory,10000,direct_coupling_SCM,pearson,PRESERVE,P6_time_reparameterization,0.08138114335043073,0.0932102615695215,1.0
confirmatory,10000,direct_coupling_SCM,mutual_information,PRESERVE,P6_time_reparameterization,0.017004068284241614,0.022402484482274,1.0
confirmatory,10000,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P6_time_reparameterization,1.794895456308617,1.6709539903271393,0.9309478078258798
confirmatory,10000,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P6_time_reparameterization,0.14957462135905147,0.15984490612234073,1.0
confirmatory,10000,direct_coupling_SCM,spectral_coherence,PRESERVE,P6_time_reparameterization,0.12945194241120625,0.13466191109821413,1.0
confirmatory,10000,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P6_time_reparameterization,0.6113342918864179,0.7245860411966777,1.0
confirmatory,10000,direct_coupling_SCM,linear_CKA,PRESERVE,P6_time_reparameterization,0.03738456932132049,0.04873726173061034,1.0
confirmatory,10000,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P6_time_reparameterization,0.05387197764653556,0.05930986986762177,1.0
confirmatory,10000,direct_coupling_SCM,correlon_v1,PRESERVE,P7_coarse_graining,0.026732156017182332,0.0,0.0
confirmatory,10000,direct_coupling_SCM,pearson,PRESERVE,P7_coarse_graining,0.08138114335043073,0.09593597666408028,1.0
confirmatory,10000,direct_coupling_SCM,mutual_information,PRESERVE,P7_coarse_graining,0.017004068284241614,0.022520524850236923,1.0
confirmatory,10000,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P7_coarse_graining,1.794895456308617,1.5899979353661886,0.8858443146522746
confirmatory,10000,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P7_coarse_graining,0.14957462135905147,0.16375036860210235,1.0
confirmatory,10000,direct_coupling_SCM,spectral_coherence,PRESERVE,P7_coarse_graining,0.12945194241120625,0.30446511171366697,1.0
confirmatory,10000,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P7_coarse_graining,0.6113342918864179,0.4905963918233729,0.8025010184027476
